epoch,seconds,horizon,fallback_batches,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
467,58.607788,20,0,2.30891350e-01,2.23498173e-01,2.85451877e-01,2.83558637e-01,3.12500000e-05,745342
468,58.377490,20,0,2.29921305e-01,2.22524756e-01,2.82433894e-01,2.81208876e-01,3.12500000e-05,745342
469,60.902243,20,0,2.31743101e-01,2.24327769e-01,2.81041566e-01,2.79467448e-01,3.12500000e-05,745342
470,61.711517,20,0,2.31007806e-01,2.23580416e-01,2.83503491e-01,2.82492707e-01,3.12500000e-05,745342
471,62.335837,20,0,2.30291512e-01,2.22857406e-01,2.81755102e-01,2.79928700e-01,3.12500000e-05,745342
472,61.279208,20,0,2.31587382e-01,2.24118957e-01,2.81778287e-01,2.80341370e-01,3.12500000e-05,745342
473,62.448513,20,0,2.30525516e-01,2.23046007e-01,2.89763738e-01,2.87096002e-01,3.12500000e-05,745342
474,62.740623,20,0,2.30035796e-01,2.22628784e-01,2.82471061e-01,2.81284840e-01,3.12500000e-05,745342
475,61.874629,20,0,2.30080135e-01,2.22659514e-01,2.81072847e-01,2.79654589e-01,3.12500000e-05,745342
476,61.009835,20,0,2.29316348e-01,2.21895541e-01,2.81580503e-01,2.80224987e-01,3.12500000e-05,745342
477,62.849233,20,0,2.30549698e-01,2.23076100e-01,2.86604978e-01,2.83881260e-01,3.12500000e-05,745342
478,61.657261,20,0,2.30178085e-01,2.22748885e-01,2.81491147e-01,2.80084325e-01,3.12500000e-05,745342
479,61.961377,20,0,2.32347848e-01,2.24944917e-01,2.81496302e-01,2.79686297e-01,3.12500000e-05,745342
480,62.020845,20,0,2.30403794e-01,2.22967425e-01,2.82137146e-01,2.80621783e-01,3.12500000e-05,745342
481,61.133033,20,0,2.29874831e-01,2.22439064e-01,2.81720996e-01,2.80540416e-01,3.12500000e-05,745342
482,61.404185,20,0,2.31032034e-01,2.23620146e-01,2.81474507e-01,2.79957416e-01,3.12500000e-05,745342
483,60.550409,20,0,2.30957564e-01,2.23552019e-01,2.81529897e-01,2.80149765e-01,3.12500000e-05,745342
484,61.110532,20,0,2.29697701e-01,2.22205716e-01,2.81934749e-01,2.80297753e-01,3.12500000e-05,745342
485,60.483469,20,0,2.29952396e-01,2.22516134e-01,2.80763396e-01,2.79222533e-01,3.12500000e-05,745342
486,60.689087,20,0,2.29147787e-01,2.21685297e-01,2.81541539e-01,2.79883116e-01,3.12500000e-05,745342
487,60.843936,20,0,2.29860275e-01,2.22400286e-01,2.82599659e-01,2.81240103e-01,3.12500000e-05,745342
488,61.214472,20,0,2.30481156e-01,2.23025941e-01,2.81507522e-01,2.80194935e-01,3.12500000e-05,745342
489,60.707876,20,0,2.28782648e-01,2.21328423e-01,2.81799712e-01,2.80231159e-01,3.12500000e-05,745342
490,60.592990,20,0,2.30133561e-01,2.22701223e-01,2.80791246e-01,2.79536439e-01,3.12500000e-05,745342
491,61.165903,20,0,2.30610425e-01,2.23152158e-01,2.84000804e-01,2.81914834e-01,3.12500000e-05,745342
492,60.884461,20,0,2.29726583e-01,2.22315576e-01,2.82394589e-01,2.79893384e-01,3.12500000e-05,745342
493,60.685623,20,0,2.30220485e-01,2.22822419e-01,2.81790596e-01,2.80232496e-01,3.12500000e-05,745342
494,60.553682,20,0,2.28658925e-01,2.21209423e-01,2.81171877e-01,2.80144758e-01,3.12500000e-05,745342
495,60.540246,20,0,2.29085578e-01,2.21655074e-01,2.80832943e-01,2.79476670e-01,3.12500000e-05,745342
496,59.918388,20,0,2.29467336e-01,2.22048660e-01,2.80671848e-01,2.80221298e-01,3.12500000e-05,745342
497,60.421099,20,0,2.29370982e-01,2.21929945e-01,2.82343305e-01,2.81647451e-01,3.12500000e-05,745342
498,60.136644,20,0,2.31797148e-01,2.24397391e-01,2.81429132e-01,2.80340481e-01,3.12500000e-05,745342
499,59.867940,20,0,2.29703164e-01,2.22283809e-01,2.81516920e-01,2.79945806e-01,1.56250000e-05,745342
