epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,params,lr
107,203.599643,5.54329337e-02,5.86196504e-02,5.05651450e-02,5.25729775e-02,1.23168731e-01,1.52270157e-03,9.86945417e-02,1.61676391e-03,696705,2.50000000e-04
108,203.374511,5.49993023e-02,5.79709619e-02,5.22296534e-02,5.52918181e-02,1.20827259e-01,1.52010232e-03,1.09131992e-01,1.54574450e-03,696705,2.50000000e-04
109,203.193710,5.37785117e-02,5.65805815e-02,4.95165861e-02,5.15877026e-02,1.14986651e-01,1.51560654e-03,9.46811855e-02,1.45050297e-03,696705,2.50000000e-04
110,204.318799,5.34601820e-02,5.60971331e-02,5.24922743e-02,5.54185250e-02,1.12871763e-01,1.51678865e-03,1.09088811e-01,1.53151473e-03,696705,2.50000000e-04
111,203.504004,5.25996912e-02,5.53355357e-02,5.30520365e-02,5.61129323e-02,1.09906935e-01,1.51602786e-03,1.13428388e-01,1.36993558e-03,696705,2.50000000e-04
112,202.849520,5.81296485e-02,6.16492151e-02,6.30120053e-02,6.72232145e-02,1.36979828e-01,1.51538196e-03,1.61010221e-01,1.46193729e-03,696705,2.50000000e-04
113,203.751940,5.41811577e-02,5.72766964e-02,5.06239011e-02,5.34733087e-02,1.17934950e-01,1.51567437e-03,1.01807193e-01,1.47019824e-03,696705,2.50000000e-04
114,203.104164,5.26537445e-02,5.54021845e-02,5.05363693e-02,5.29721832e-02,1.10160647e-01,1.51462659e-03,9.98636749e-02,1.44405920e-03,696705,2.50000000e-04
115,203.457897,5.52657052e-02,5.84146682e-02,4.96921611e-02,5.20922741e-02,1.22986473e-01,1.51790186e-03,9.65647623e-02,1.50085305e-03,696705,2.50000000e-04
116,204.125538,5.51630531e-02,5.82027669e-02,6.74375553e-02,7.23593313e-02,1.22038567e-01,1.51610943e-03,1.88518891e-01,1.66184895e-03,696705,2.50000000e-04
117,203.510345,5.36814242e-02,5.65857328e-02,4.65944548e-02,4.86796480e-02,1.15379582e-01,1.52281475e-03,8.45683403e-02,1.43461926e-03,696705,2.50000000e-04
118,203.012026,5.30272585e-02,5.60159174e-02,5.52041132e-02,5.85024059e-02,1.12509165e-01,1.50553154e-03,1.22525835e-01,1.58940580e-03,696705,2.50000000e-04
119,203.158257,5.33898643e-02,5.66139599e-02,5.44650333e-02,5.80275726e-02,1.15128311e-01,1.50537393e-03,1.20376734e-01,1.39935636e-03,696705,2.50000000e-04
