epoch,seconds,horizon,fallback_batches,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
235,108.587163,40,0,9.27574003e-01,9.17240753e-01,5.20881796e-01,5.25274150e-01,1.25000000e-04,745342
236,117.072991,40,0,8.71129075e-01,8.60838175e-01,5.67116091e-01,5.59478474e-01,1.25000000e-04,745342
237,108.706601,40,0,8.70875078e-01,8.60607292e-01,5.27767315e-01,5.39136612e-01,1.25000000e-04,745342
238,109.129495,40,0,8.67214758e-01,8.57086384e-01,5.17171872e-01,5.23210456e-01,1.25000000e-04,745342
239,107.954367,40,0,8.75748098e-01,8.65457752e-01,5.28408918e-01,5.40880804e-01,1.25000000e-04,745342
240,108.333112,40,0,8.69189807e-01,8.58913441e-01,5.27007954e-01,5.41852224e-01,1.25000000e-04,745342
241,108.664183,40,0,8.70625475e-01,8.60387474e-01,5.30124366e-01,5.47302964e-01,1.25000000e-04,745342
242,104.187357,40,0,8.80342810e-01,8.69998655e-01,5.31363847e-01,5.42302263e-01,1.25000000e-04,745342
243,109.786960,40,0,8.74624410e-01,8.64051288e-01,5.19285707e-01,5.26873579e-01,1.25000000e-04,745342
244,108.785397,40,0,8.75411158e-01,8.64874743e-01,5.47278204e-01,5.50518827e-01,1.25000000e-04,745342
245,107.304555,40,0,8.68295527e-01,8.57593955e-01,5.26887071e-01,5.30488603e-01,1.25000000e-04,745342
246,105.078283,40,0,8.68005095e-01,8.57622157e-01,5.36414795e-01,5.31814842e-01,1.25000000e-04,745342
247,108.285161,40,0,8.53632837e-01,8.43206930e-01,5.35237651e-01,5.41325216e-01,1.25000000e-04,745342
248,107.265956,40,0,8.60699368e-01,8.50428537e-01,5.18874881e-01,5.36713307e-01,1.25000000e-04,745342
249,106.985333,40,0,8.93507326e-01,8.83165246e-01,5.22609406e-01,5.38118527e-01,1.25000000e-04,745342
250,107.796851,40,0,8.49297928e-01,8.38816000e-01,5.26687922e-01,5.38523414e-01,1.25000000e-04,745342
251,108.014719,40,0,8.98691217e-01,8.88137336e-01,5.69727793e-01,5.91444571e-01,1.25000000e-04,745342
252,115.806552,40,0,8.58910538e-01,8.48166493e-01,5.27175815e-01,5.35317745e-01,1.25000000e-04,745342
253,114.898333,40,0,8.81238613e-01,8.70900123e-01,5.20507236e-01,5.31693859e-01,1.25000000e-04,745342
254,120.277168,40,0,8.62785267e-01,8.52701329e-01,5.29663739e-01,5.29218307e-01,1.25000000e-04,745342
255,114.620586,40,0,8.69708647e-01,8.59381760e-01,5.21902153e-01,5.31020687e-01,1.25000000e-04,745342
256,119.918842,40,0,8.55220844e-01,8.44894199e-01,5.27710483e-01,5.29759920e-01,1.25000000e-04,745342
257,119.784848,40,0,8.75052369e-01,8.64491419e-01,5.23822570e-01,5.34301474e-01,1.25000000e-04,745342
258,119.191404,40,0,8.75792405e-01,8.65371597e-01,5.22253036e-01,5.29644699e-01,1.25000000e-04,745342
259,119.732407,40,0,8.41940260e-01,8.31399222e-01,5.55896001e-01,5.47898202e-01,1.25000000e-04,745342
260,119.729406,40,0,8.79949405e-01,8.69427844e-01,5.26614258e-01,5.34331479e-01,1.25000000e-04,745342
261,119.953913,40,0,8.67571701e-01,8.56952044e-01,5.36315355e-01,5.30800757e-01,1.25000000e-04,745342
262,118.154452,40,0,8.37061722e-01,8.26498930e-01,5.38428707e-01,5.37693102e-01,1.25000000e-04,745342
263,119.143295,40,0,8.76283274e-01,8.65661984e-01,5.41833625e-01,5.63612959e-01,1.25000000e-04,745342
264,118.896271,40,0,8.46416506e-01,8.35963029e-01,5.19648838e-01,5.30358384e-01,1.25000000e-04,745342
265,118.488463,40,0,8.45718171e-01,8.35107336e-01,5.21739368e-01,5.28815231e-01,1.25000000e-04,745342
266,119.120991,40,0,8.52030513e-01,8.41369922e-01,5.19146085e-01,5.34251375e-01,1.25000000e-04,745342
267,118.732649,40,0,8.47435563e-01,8.37036822e-01,5.86083941e-01,5.77684836e-01,1.25000000e-04,745342
268,112.179145,40,0,8.75665013e-01,8.64982361e-01,5.25579798e-01,5.35149810e-01,1.25000000e-04,745342
269,112.310687,40,0,8.37070402e-01,8.26439434e-01,5.38382411e-01,5.35979695e-01,1.25000000e-04,745342
270,113.315184,40,0,8.37838336e-01,8.27529777e-01,5.38779893e-01,5.35614445e-01,1.25000000e-04,745342
271,111.967374,40,0,8.45457901e-01,8.34924533e-01,5.27134778e-01,5.31898272e-01,1.25000000e-04,745342
272,111.614521,40,0,8.43403414e-01,8.33107123e-01,5.27377522e-01,5.38679152e-01,1.25000000e-04,745342
273,121.945580,40,0,8.26905595e-01,8.16525036e-01,5.17914438e-01,5.23930256e-01,1.25000000e-04,745342
274,120.268131,40,0,8.55172367e-01,8.44483834e-01,5.18277543e-01,5.31194746e-01,1.25000000e-04,745342
275,121.897421,40,0,8.38955891e-01,8.28183246e-01,5.25283988e-01,5.38658292e-01,1.25000000e-04,745342
276,121.806785,40,0,8.49016621e-01,8.38161883e-01,5.27631011e-01,5.26061063e-01,1.25000000e-04,745342
277,122.531114,40,0,8.62229986e-01,8.51542668e-01,5.23098350e-01,5.27504215e-01,1.25000000e-04,745342
278,121.612329,40,0,8.44711403e-01,8.33861175e-01,5.31136713e-01,5.45324738e-01,1.25000000e-04,745342
279,121.590362,40,0,8.54647570e-01,8.44131371e-01,5.39288974e-01,5.42330842e-01,1.25000000e-04,745342
280,120.838340,40,0,8.37815323e-01,8.27256944e-01,5.26142697e-01,5.33751354e-01,1.25000000e-04,745342
281,120.378352,40,0,8.34707956e-01,8.24230130e-01,5.56959367e-01,5.75990255e-01,1.25000000e-04,745342
282,121.259418,40,0,8.51709760e-01,8.41048259e-01,5.31270413e-01,5.44734395e-01,1.25000000e-04,745342
283,122.174234,40,0,8.34563265e-01,8.24063022e-01,5.23542097e-01,5.27953146e-01,1.25000000e-04,745342
284,109.552529,40,0,8.32959353e-01,8.22382296e-01,5.18443997e-01,5.26540403e-01,1.25000000e-04,745342
285,109.276271,40,0,8.60784565e-01,8.50124983e-01,5.42521517e-01,5.40978968e-01,1.25000000e-04,745342
286,106.198122,40,0,8.55013571e-01,8.44209424e-01,5.29055119e-01,5.24852457e-01,1.25000000e-04,745342
287,107.539460,40,0,8.56810378e-01,8.46224535e-01,5.44821866e-01,5.42617373e-01,1.25000000e-04,745342
288,107.776299,40,0,8.38160630e-01,8.27390212e-01,5.49309804e-01,5.40660152e-01,1.25000000e-04,745342
289,109.335973,40,0,8.43508483e-01,8.32789798e-01,5.49014466e-01,5.68394470e-01,1.25000000e-04,745342
290,108.271403,40,0,8.43732777e-01,8.33032191e-01,5.15801861e-01,5.21861567e-01,1.25000000e-04,745342
291,108.497738,40,0,8.21889440e-01,8.11115078e-01,5.41383579e-01,5.63123016e-01,1.25000000e-04,745342
292,109.633097,40,0,8.37827691e-01,8.27306324e-01,5.23751318e-01,5.32075160e-01,1.25000000e-04,745342
293,109.360456,40,0,8.47631835e-01,8.36659093e-01,5.30078576e-01,5.35045125e-01,1.25000000e-04,745342
294,109.737667,40,0,8.28682256e-01,8.18167994e-01,5.20304739e-01,5.25344262e-01,1.25000000e-04,745342
295,110.061347,40,0,8.29449522e-01,8.18773149e-01,5.36649477e-01,5.29271941e-01,1.25000000e-04,745342
296,110.660823,40,0,8.42958569e-01,8.32563039e-01,5.37550478e-01,5.50105669e-01,1.25000000e-04,745342
297,111.210224,40,0,8.37217660e-01,8.26382201e-01,5.43359950e-01,5.39446068e-01,1.25000000e-04,745342
298,110.144420,40,0,7.99542630e-01,7.88858564e-01,5.26255367e-01,5.29174230e-01,1.25000000e-04,745342
299,108.808921,40,0,8.15526883e-01,8.04937427e-01,5.23175309e-01,5.20897319e-01,6.25000000e-05,745342
300,109.657803,40,0,7.70356912e-01,7.59936525e-01,5.22334514e-01,5.28227947e-01,6.25000000e-05,745342
301,120.201711,40,0,7.93624227e-01,7.83160979e-01,5.55844820e-01,5.45151501e-01,6.25000000e-05,745342
302,112.353544,40,0,7.76535361e-01,7.66122734e-01,5.17407193e-01,5.19108596e-01,6.25000000e-05,745342
303,111.952129,40,0,7.66004615e-01,7.55517539e-01,5.16727297e-01,5.20205507e-01,6.25000000e-05,745342
304,107.357008,40,0,7.54918984e-01,7.44555082e-01,5.18552716e-01,5.23847151e-01,6.25000000e-05,745342
305,109.430061,40,0,7.70045229e-01,7.59608926e-01,5.21177833e-01,5.28221154e-01,6.25000000e-05,745342
306,107.805826,40,0,7.68165202e-01,7.57709504e-01,5.16111960e-01,5.19993622e-01,6.25000000e-05,745342
307,106.378105,40,0,7.57052627e-01,7.46727667e-01,5.28367171e-01,5.29553263e-01,6.25000000e-05,745342
308,109.250971,40,0,7.73009613e-01,7.62584797e-01,5.40079489e-01,5.33519735e-01,6.25000000e-05,745342
309,107.195208,40,0,7.56220553e-01,7.45851226e-01,5.12414739e-01,5.19358320e-01,6.25000000e-05,745342
310,117.991089,40,0,7.53776345e-01,7.43498520e-01,5.22844255e-01,5.19503655e-01,6.25000000e-05,745342
311,105.955153,40,0,7.75227826e-01,7.64684247e-01,5.18886685e-01,5.23042688e-01,6.25000000e-05,745342
312,107.199252,40,0,7.51099198e-01,7.40721560e-01,5.19792404e-01,5.33412714e-01,6.25000000e-05,745342
313,108.734222,40,0,7.55033448e-01,7.44713231e-01,5.17507389e-01,5.23087428e-01,6.25000000e-05,745342
314,109.072774,40,0,7.57156885e-01,7.46626670e-01,5.19257655e-01,5.28040195e-01,6.25000000e-05,745342
315,115.179188,40,0,7.60327024e-01,7.49988848e-01,5.17902932e-01,5.18267310e-01,6.25000000e-05,745342
316,107.627409,40,0,7.49798545e-01,7.39492022e-01,5.19275112e-01,5.20493922e-01,6.25000000e-05,745342
317,108.093442,40,0,7.57445837e-01,7.46916106e-01,5.12987969e-01,5.24006772e-01,6.25000000e-05,745342
318,108.890201,40,0,7.51232193e-01,7.40680385e-01,5.23047779e-01,5.21437047e-01,6.25000000e-05,745342
319,108.246328,40,0,7.47505713e-01,7.36918408e-01,5.24276922e-01,5.22328491e-01,6.25000000e-05,745342
320,109.245917,40,0,7.50678857e-01,7.39989707e-01,5.28236141e-01,5.25968857e-01,6.25000000e-05,745342
321,110.159095,40,0,7.52237557e-01,7.41652829e-01,5.17706153e-01,5.22196538e-01,6.25000000e-05,745342
322,110.039830,40,0,7.50546152e-01,7.39835489e-01,5.20805147e-01,5.17387950e-01,6.25000000e-05,745342
323,110.264798,40,0,7.50578952e-01,7.39815872e-01,5.19716954e-01,5.18972254e-01,6.25000000e-05,745342
324,107.440812,40,0,7.57875774e-01,7.47239256e-01,5.27931986e-01,5.25493817e-01,6.25000000e-05,745342
325,105.097185,40,0,7.51882976e-01,7.41179761e-01,5.17717021e-01,5.22114062e-01,6.25000000e-05,745342
326,106.971932,40,0,7.48300478e-01,7.37727181e-01,5.24572482e-01,5.24142454e-01,6.25000000e-05,745342
327,107.918122,40,0,7.46816410e-01,7.36290759e-01,5.21812522e-01,5.20189049e-01,6.25000000e-05,745342
328,122.659571,40,0,7.35755380e-01,7.25114579e-01,5.43014708e-01,5.33641629e-01,6.25000000e-05,745342
329,123.175079,40,0,7.50759624e-01,7.40183586e-01,5.21504123e-01,5.21623836e-01,6.25000000e-05,745342
330,115.723775,40,0,7.39965518e-01,7.29423545e-01,5.21946514e-01,5.20162036e-01,6.25000000e-05,745342
331,108.065510,40,0,7.52098795e-01,7.41462183e-01,5.13779399e-01,5.27566705e-01,6.25000000e-05,745342
332,109.215747,40,0,7.42314653e-01,7.31755639e-01,5.18842452e-01,5.23051043e-01,6.25000000e-05,745342
333,109.551982,40,0,7.41303028e-01,7.30766460e-01,5.16900339e-01,5.23249462e-01,6.25000000e-05,745342
334,110.614933,40,0,7.43034295e-01,7.32420858e-01,5.27833998e-01,5.27602262e-01,6.25000000e-05,745342
335,110.100466,40,0,7.60462360e-01,7.49910957e-01,5.20916307e-01,5.26348569e-01,6.25000000e-05,745342
336,116.408112,40,0,7.48334101e-01,7.37760440e-01,5.28218579e-01,5.28843856e-01,6.25000000e-05,745342
337,116.553665,40,0,7.64416413e-01,7.53802968e-01,5.20976121e-01,5.18840532e-01,6.25000000e-05,745342
338,118.742406,40,0,7.37166432e-01,7.26694430e-01,5.20800264e-01,5.20522883e-01,6.25000000e-05,745342
339,116.326429,40,0,7.33720990e-01,7.22998579e-01,5.21970732e-01,5.20838675e-01,6.25000000e-05,745342
340,118.560919,40,0,7.39064441e-01,7.28315837e-01,5.17571888e-01,5.19599891e-01,6.25000000e-05,745342
341,117.054798,40,0,7.51800982e-01,7.41138547e-01,5.15779550e-01,5.20776904e-01,6.25000000e-05,745342
342,110.622130,40,0,7.33917463e-01,7.23270829e-01,5.22009742e-01,5.20762839e-01,6.25000000e-05,745342
343,111.105211,40,0,7.50958127e-01,7.40471398e-01,5.21955321e-01,5.21690261e-01,6.25000000e-05,745342
344,110.697535,40,0,7.46995547e-01,7.36365041e-01,5.20977206e-01,5.25124762e-01,6.25000000e-05,745342
345,108.951813,40,0,7.40081800e-01,7.29387634e-01,5.18712533e-01,5.28796337e-01,6.25000000e-05,745342
346,111.590236,40,0,7.56122010e-01,7.45431593e-01,5.25688102e-01,5.20368350e-01,6.25000000e-05,745342
347,109.653178,40,0,7.35912309e-01,7.25146153e-01,5.24854853e-01,5.27206843e-01,6.25000000e-05,745342
348,108.922632,40,0,7.52274193e-01,7.41405097e-01,5.24628379e-01,5.24326334e-01,6.25000000e-05,745342
349,110.514754,40,0,7.51322604e-01,7.40737761e-01,5.24927943e-01,5.25211096e-01,6.25000000e-05,745342
350,108.242195,40,0,7.34901258e-01,7.24285264e-01,5.23564272e-01,5.22039635e-01,6.25000000e-05,745342
351,114.985700,40,0,7.35315207e-01,7.24587315e-01,5.19395683e-01,5.20627482e-01,6.25000000e-05,745342
352,122.733874,40,0,7.34841473e-01,7.24318637e-01,5.20956895e-01,5.20431883e-01,6.25000000e-05,745342
353,118.595160,40,0,7.32677954e-01,7.22104990e-01,5.20095358e-01,5.20306442e-01,6.25000000e-05,745342
354,120.604439,40,0,7.31416346e-01,7.20835019e-01,5.24216053e-01,5.35667338e-01,6.25000000e-05,745342
355,120.167994,40,0,7.30759701e-01,7.20063343e-01,5.16472640e-01,5.18123343e-01,6.25000000e-05,745342
356,108.081874,40,0,7.35239635e-01,7.24671255e-01,5.24025877e-01,5.19604104e-01,6.25000000e-05,745342
357,109.038692,40,0,7.22860539e-01,7.12164049e-01,5.19355977e-01,5.16676452e-01,6.25000000e-05,745342
358,108.743015,40,0,7.25465247e-01,7.14834689e-01,5.24905825e-01,5.20238724e-01,6.25000000e-05,745342
359,108.141676,40,0,7.32955910e-01,7.22260870e-01,5.28349495e-01,5.22238262e-01,6.25000000e-05,745342
360,108.474832,40,0,7.33251688e-01,7.22556525e-01,5.20967660e-01,5.16694698e-01,6.25000000e-05,745342
361,107.590965,40,0,7.25278853e-01,7.14584862e-01,5.19489558e-01,5.17670407e-01,6.25000000e-05,745342
362,107.272094,40,0,7.26626235e-01,7.16170138e-01,5.34428122e-01,5.25304766e-01,6.25000000e-05,745342
363,107.275664,40,0,7.35858224e-01,7.25286325e-01,5.24367173e-01,5.20587184e-01,6.25000000e-05,745342
364,107.138080,40,0,7.39494479e-01,7.28654370e-01,5.26686547e-01,5.25261159e-01,6.25000000e-05,745342
365,107.002847,40,0,7.28950993e-01,7.18399698e-01,5.24957602e-01,5.18499565e-01,6.25000000e-05,745342
366,107.229682,40,0,7.37466812e-01,7.26645410e-01,5.17867203e-01,5.23741286e-01,6.25000000e-05,745342
367,107.215081,40,0,7.27536529e-01,7.16696882e-01,5.19293530e-01,5.24587913e-01,6.25000000e-05,745342
368,119.339988,40,0,7.36576746e-01,7.25770258e-01,5.19053361e-01,5.20145466e-01,6.25000000e-05,745342
369,112.900299,40,0,7.28669994e-01,7.17859753e-01,5.24558077e-01,5.26117339e-01,6.25000000e-05,745342
370,110.046750,40,0,7.25226564e-01,7.14280633e-01,5.15474832e-01,5.14633195e-01,6.25000000e-05,745342
371,114.212899,40,0,7.23702344e-01,7.13144208e-01,5.16279504e-01,5.19949379e-01,6.25000000e-05,745342
372,112.960149,40,0,7.25781170e-01,7.15062474e-01,5.21510832e-01,5.19208565e-01,6.25000000e-05,745342
373,111.895640,40,0,7.20636242e-01,7.09734299e-01,5.24990916e-01,5.19549742e-01,6.25000000e-05,745342
374,109.340966,40,0,7.32460357e-01,7.21657845e-01,5.27941597e-01,5.39205461e-01,6.25000000e-05,745342
375,105.333078,40,0,7.21324354e-01,7.10490332e-01,5.16357810e-01,5.17656527e-01,6.25000000e-05,745342
376,107.772626,40,0,7.22170396e-01,7.11459285e-01,5.18270094e-01,5.18262403e-01,6.25000000e-05,745342
377,106.710966,40,0,7.34777415e-01,7.23882886e-01,5.21939600e-01,5.20800083e-01,6.25000000e-05,745342
378,103.250494,40,0,7.30341997e-01,7.19316210e-01,5.20219319e-01,5.25486102e-01,6.25000000e-05,745342
379,107.096869,40,0,7.20542215e-01,7.09798620e-01,5.38704572e-01,5.26888235e-01,6.25000000e-05,745342
380,106.963217,40,0,7.26803296e-01,7.16020122e-01,5.22189064e-01,5.16144865e-01,6.25000000e-05,745342
381,107.271977,40,0,7.26002402e-01,7.15345235e-01,5.19449654e-01,5.23582935e-01,6.25000000e-05,745342
382,106.534204,40,0,7.29064217e-01,7.18341452e-01,5.20756907e-01,5.17874041e-01,6.25000000e-05,745342
383,102.796115,40,0,7.15736284e-01,7.04936514e-01,5.33632388e-01,5.28194654e-01,6.25000000e-05,745342
384,102.940230,40,0,7.13540476e-01,7.02763150e-01,5.33386245e-01,5.26965001e-01,6.25000000e-05,745342
385,102.889941,40,0,7.14007523e-01,7.03186973e-01,5.23520629e-01,5.20135951e-01,6.25000000e-05,745342
386,105.419229,40,0,7.22291942e-01,7.11517581e-01,5.22002947e-01,5.21147754e-01,6.25000000e-05,745342
387,107.223770,40,0,7.27916647e-01,7.16935334e-01,5.26390080e-01,5.36646781e-01,6.25000000e-05,745342
388,107.666426,40,0,7.25473630e-01,7.14678242e-01,5.31601682e-01,5.19311950e-01,6.25000000e-05,745342
389,107.567628,40,0,7.19918967e-01,7.09127485e-01,5.22567508e-01,5.16898937e-01,6.25000000e-05,745342
390,107.200587,40,0,7.21938811e-01,7.11061690e-01,5.24340003e-01,5.19985073e-01,6.25000000e-05,745342
391,107.102569,40,0,7.09484844e-01,6.98729332e-01,5.22579415e-01,5.35284164e-01,6.25000000e-05,745342
392,107.128944,40,0,7.42184305e-01,7.31290306e-01,5.16680119e-01,5.25029795e-01,6.25000000e-05,745342
393,107.419266,40,0,7.22028961e-01,7.11229512e-01,5.17020555e-01,5.24610364e-01,6.25000000e-05,745342
394,104.625433,40,0,7.10757205e-01,7.00071871e-01,5.22225726e-01,5.33379965e-01,6.25000000e-05,745342
395,106.803706,40,0,7.38400107e-01,7.27760268e-01,5.26689639e-01,5.21029341e-01,6.25000000e-05,745342
396,106.350754,40,0,7.38162893e-01,7.27333813e-01,5.19047413e-01,5.19381645e-01,6.25000000e-05,745342
397,105.951749,40,0,7.17005646e-01,7.06073642e-01,5.19119322e-01,5.24394019e-01,6.25000000e-05,745342
398,106.777537,40,0,7.15026028e-01,7.04228042e-01,5.27119708e-01,5.38500884e-01,6.25000000e-05,745342
399,105.694211,40,0,7.20181556e-01,7.09425711e-01,5.24196305e-01,5.24976635e-01,3.12500000e-05,745342
400,106.330196,40,0,6.91230666e-01,6.80495752e-01,5.17388413e-01,5.17888420e-01,3.12500000e-05,745342
401,104.662648,40,0,6.94074717e-01,6.83259671e-01,5.19696109e-01,5.22884724e-01,3.12500000e-05,745342
402,106.932913,40,0,6.92338997e-01,6.81581627e-01,5.17860718e-01,5.17083247e-01,3.12500000e-05,745342
403,106.980564,40,0,6.87106450e-01,6.76345241e-01,5.29418225e-01,5.19598510e-01,3.12500000e-05,745342
404,107.171533,40,0,6.87168549e-01,6.76389763e-01,5.19512637e-01,5.17651217e-01,3.12500000e-05,745342
405,107.380759,40,0,6.81814831e-01,6.71034495e-01,5.17609496e-01,5.18615789e-01,3.12500000e-05,745342
406,106.522101,40,0,6.84140404e-01,6.73543143e-01,5.18672500e-01,5.16105714e-01,3.12500000e-05,745342
407,106.468638,40,0,6.83032308e-01,6.72272467e-01,5.26074593e-01,5.17061450e-01,3.12500000e-05,745342
408,106.510222,40,0,6.84597273e-01,6.73984686e-01,5.18980579e-01,5.17222028e-01,3.12500000e-05,745342
409,107.023537,40,0,6.85939571e-01,6.75219621e-01,5.19268327e-01,5.17946541e-01,3.12500000e-05,745342
410,107.233986,40,0,6.83019856e-01,6.72379899e-01,5.18959484e-01,5.17921824e-01,3.12500000e-05,745342
411,107.891172,40,0,6.82398753e-01,6.71783853e-01,5.23600481e-01,5.25492260e-01,3.12500000e-05,745342
412,104.722334,40,0,6.85176926e-01,6.74535250e-01,5.28625906e-01,5.22024693e-01,3.12500000e-05,745342
413,103.606226,40,0,6.80605859e-01,6.69983045e-01,5.17914755e-01,5.19873540e-01,3.12500000e-05,745342
414,106.931156,40,0,6.81587015e-01,6.70942733e-01,5.25060070e-01,5.28173726e-01,3.12500000e-05,745342
415,107.746287,40,0,6.92159309e-01,6.81506836e-01,5.20108750e-01,5.16837904e-01,3.12500000e-05,745342
416,106.602550,40,0,6.79509091e-01,6.68737772e-01,5.21643519e-01,5.19063199e-01,3.12500000e-05,745342
417,105.930978,40,0,6.78689342e-01,6.68068349e-01,5.27195861e-01,5.16635935e-01,3.12500000e-05,745342
418,103.590433,40,0,6.76537563e-01,6.65918555e-01,5.18442531e-01,5.16875119e-01,3.12500000e-05,745342
419,102.017882,40,0,6.80101596e-01,6.69672498e-01,5.27539580e-01,5.21216881e-01,3.12500000e-05,745342
420,101.936618,40,0,6.78009977e-01,6.67478049e-01,5.18866634e-01,5.18350916e-01,3.12500000e-05,745342
421,102.153676,40,0,6.81469812e-01,6.70858058e-01,5.23518903e-01,5.17788785e-01,3.12500000e-05,745342
422,105.664673,40,0,6.76526254e-01,6.65868888e-01,5.27674751e-01,5.18855448e-01,3.12500000e-05,745342
423,106.129693,40,0,6.86111738e-01,6.75406652e-01,5.25757699e-01,5.15334587e-01,3.12500000e-05,745342
424,103.209730,40,0,6.79259831e-01,6.68540806e-01,5.19091358e-01,5.18726039e-01,3.12500000e-05,745342
425,102.141651,40,0,6.80596046e-01,6.70195842e-01,5.26363840e-01,5.22712848e-01,3.12500000e-05,745342
426,103.380110,40,0,6.77332203e-01,6.66616452e-01,5.23780329e-01,5.19598520e-01,3.12500000e-05,745342
427,106.764214,40,0,6.75027030e-01,6.64305497e-01,5.27285185e-01,5.17801282e-01,3.12500000e-05,745342
428,104.678057,40,0,6.78453973e-01,6.67915458e-01,5.21621397e-01,5.18639154e-01,3.12500000e-05,745342
429,102.281893,40,0,6.83195192e-01,6.72553396e-01,5.18322637e-01,5.20209641e-01,3.12500000e-05,745342
430,107.253343,40,0,6.80506504e-01,6.69760568e-01,5.22922668e-01,5.16861243e-01,3.12500000e-05,745342
431,107.003697,40,0,6.89356836e-01,6.78482749e-01,5.20687003e-01,5.18916101e-01,3.12500000e-05,745342
432,106.899056,40,0,6.79013436e-01,6.68209661e-01,5.24016821e-01,5.19427547e-01,3.12500000e-05,745342
433,107.645900,40,0,6.76028673e-01,6.65373567e-01,5.19149806e-01,5.23860226e-01,3.12500000e-05,745342
434,107.763955,40,0,6.78268279e-01,6.67539164e-01,5.27917793e-01,5.17900898e-01,3.12500000e-05,745342
435,103.090765,40,0,6.74417279e-01,6.63713890e-01,5.22525802e-01,5.15551660e-01,3.12500000e-05,745342
436,102.452164,40,0,6.73179771e-01,6.62556914e-01,5.22120070e-01,5.20891154e-01,3.12500000e-05,745342
437,103.827281,40,0,6.70318270e-01,6.59709529e-01,5.18520079e-01,5.16969707e-01,3.12500000e-05,745342
438,107.154391,40,0,6.76738043e-01,6.66162745e-01,5.24193799e-01,5.18862336e-01,3.12500000e-05,745342
439,106.368597,40,0,6.76344877e-01,6.65798978e-01,5.36836798e-01,5.24751461e-01,3.12500000e-05,745342
440,106.757113,40,0,6.83580659e-01,6.72968566e-01,5.25172369e-01,5.15147820e-01,3.12500000e-05,745342
441,105.669561,40,0,6.78333025e-01,6.67737315e-01,5.18898566e-01,5.25153868e-01,3.12500000e-05,745342
442,102.191084,40,0,6.72139897e-01,6.61595333e-01,5.21365235e-01,5.16786602e-01,3.12500000e-05,745342
443,106.581184,40,0,6.70824079e-01,6.60250493e-01,5.20258946e-01,5.20917113e-01,3.12500000e-05,745342
444,106.795524,40,0,6.73725101e-01,6.63087255e-01,5.30721397e-01,5.19989350e-01,3.12500000e-05,745342
445,107.350218,40,0,6.78156051e-01,6.67505216e-01,5.20744557e-01,5.16081033e-01,3.12500000e-05,745342
446,107.535559,40,0,6.71115006e-01,6.60530065e-01,5.21491220e-01,5.24032426e-01,3.12500000e-05,745342
447,107.341047,40,0,6.72092037e-01,6.61385595e-01,5.19849522e-01,5.21404467e-01,3.12500000e-05,745342
448,107.952099,40,0,6.70809968e-01,6.60104384e-01,5.21602373e-01,5.20149896e-01,3.12500000e-05,745342
449,104.637959,40,0,6.69869794e-01,6.59380289e-01,5.18275468e-01,5.19324462e-01,3.12500000e-05,745342
450,103.159889,40,0,6.68335532e-01,6.57757664e-01,5.21977563e-01,5.19747243e-01,3.12500000e-05,745342
451,103.468447,40,0,6.72594094e-01,6.61950080e-01,5.17976136e-01,5.24752152e-01,3.12500000e-05,745342
452,104.766036,40,0,6.67179173e-01,6.56631728e-01,5.22655101e-01,5.25381470e-01,3.12500000e-05,745342
453,102.529348,40,0,6.77770344e-01,6.67253615e-01,5.30782208e-01,5.19338388e-01,3.12500000e-05,745342
454,102.846768,40,0,6.73295907e-01,6.62681941e-01,5.20932403e-01,5.19089620e-01,3.12500000e-05,745342
455,107.037436,40,0,6.67523466e-01,6.56917071e-01,5.25646565e-01,5.17661958e-01,3.12500000e-05,745342
456,105.354595,40,0,6.71216270e-01,6.60736696e-01,5.27389722e-01,5.22097814e-01,3.12500000e-05,745342
457,103.159947,40,0,6.70608040e-01,6.60031514e-01,5.17922170e-01,5.18139567e-01,3.12500000e-05,745342
458,108.242498,40,0,6.72895464e-01,6.62284372e-01,5.27542167e-01,5.18040304e-01,3.12500000e-05,745342
459,107.978383,40,0,6.68596537e-01,6.57998798e-01,5.20188665e-01,5.16543372e-01,3.12500000e-05,745342
460,106.830363,40,0,6.66011304e-01,6.55442735e-01,5.28065906e-01,5.17534261e-01,3.12500000e-05,745342
461,102.849812,40,0,6.79804334e-01,6.69187065e-01,5.19153638e-01,5.23581851e-01,3.12500000e-05,745342
462,106.570820,40,0,6.66278946e-01,6.55735069e-01,5.24236410e-01,5.18356504e-01,3.12500000e-05,745342
463,102.789015,40,0,6.64468597e-01,6.53888980e-01,5.20743651e-01,5.22421472e-01,3.12500000e-05,745342
464,106.618648,40,0,6.69402459e-01,6.58836181e-01,5.20994217e-01,5.27079003e-01,3.12500000e-05,745342
465,107.690420,40,0,6.65183134e-01,6.54367325e-01,5.24116025e-01,5.18389299e-01,3.12500000e-05,745342
466,107.276063,40,0,6.70370997e-01,6.59759700e-01,5.25715210e-01,5.20504982e-01,3.12500000e-05,745342
467,107.321251,40,0,6.74975392e-01,6.64240763e-01,5.23473403e-01,5.16534085e-01,3.12500000e-05,745342
468,107.304987,40,0,6.60964208e-01,6.50305154e-01,5.28071513e-01,5.23011749e-01,3.12500000e-05,745342
469,107.153038,40,0,6.68374189e-01,6.57569394e-01,5.22695520e-01,5.18537195e-01,3.12500000e-05,745342
470,106.868793,40,0,6.68228027e-01,6.57549211e-01,5.29480906e-01,5.18410916e-01,3.12500000e-05,745342
