epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
112,0.257649,1,1.08624829e-04,2.13745639e-05,1.08203196e-02,1.20059913e-02,5.40334438e-05,5.00000000e-04,444025
113,0.243618,1,1.21421885e-04,2.39521087e-05,1.13497677e-02,1.29392722e-02,6.25491050e-05,5.00000000e-04,444025
114,0.261166,1,1.39311612e-04,2.75139185e-05,1.20317480e-02,1.46290982e-02,6.95431433e-05,5.00000000e-04,444025
115,0.276849,1,1.75251563e-04,3.46844300e-05,1.30387856e-02,1.49343562e-02,6.82459486e-05,5.00000000e-04,444025
116,0.213926,1,1.46366732e-04,2.89402975e-05,1.25579473e-02,1.20521280e-02,5.50371638e-05,5.00000000e-04,444025
117,0.223316,1,1.20327270e-04,2.37349934e-05,1.13505869e-02,1.15427959e-02,4.79743593e-05,5.00000000e-04,444025
118,0.224979,1,1.07132393e-04,2.10945000e-05,1.08425909e-02,1.14027512e-02,4.63999590e-05,5.00000000e-04,444025
119,0.233575,1,1.00702366e-04,1.97702830e-05,1.05304989e-02,1.24885860e-02,5.59959395e-05,5.00000000e-04,444025
120,0.225311,1,1.19206399e-04,2.34735388e-05,1.13464122e-02,1.21116102e-02,4.89939902e-05,5.00000000e-04,444025
121,0.225771,1,1.06497438e-04,2.09800894e-05,1.07541794e-02,1.11385533e-02,4.78233594e-05,5.00000000e-04,444025
122,0.223734,1,9.29088175e-05,1.82693172e-05,1.01757172e-02,1.10363251e-02,4.36001963e-05,5.00000000e-04,444025
123,0.227460,1,1.03883520e-04,2.04638542e-05,1.07318674e-02,1.17754087e-02,4.62758903e-05,5.00000000e-04,444025
124,0.221987,1,1.10109815e-04,2.17059574e-05,1.09959726e-02,1.11769158e-02,4.48947005e-05,5.00000000e-04,444025
125,0.218519,1,1.01778928e-04,2.00304533e-05,1.05746661e-02,1.15270162e-02,5.03339133e-05,5.00000000e-04,444025
126,0.203931,1,1.09627318e-04,2.15926988e-05,1.08969137e-02,1.18850559e-02,5.12834835e-05,5.00000000e-04,444025
127,0.205223,1,1.08588393e-04,2.13864534e-05,1.09626275e-02,1.21509603e-02,5.00593769e-05,5.00000000e-04,444025
128,0.206109,1,9.99615233e-05,1.96921908e-05,1.05560390e-02,1.23219997e-02,5.07086888e-05,5.00000000e-04,444025
129,0.207079,1,1.06204622e-04,2.09016776e-05,1.08394875e-02,1.12757248e-02,4.61808158e-05,5.00000000e-04,444025
130,0.204699,1,9.73149697e-05,1.91462413e-05,1.02985414e-02,1.43567169e-02,6.04094342e-05,5.00000000e-04,444025
131,0.207975,1,1.24697802e-04,2.46172696e-05,1.17254334e-02,1.12272477e-02,4.83524860e-05,5.00000000e-04,444025
132,0.206365,1,1.02253248e-04,2.01266156e-05,1.06503426e-02,1.08425140e-02,4.65693069e-05,5.00000000e-04,444025
133,0.207845,1,9.28522027e-05,1.82383555e-05,1.00969841e-02,1.09758973e-02,4.49071956e-05,5.00000000e-04,444025
134,0.207159,1,9.21687277e-05,1.81347874e-05,1.01700311e-02,1.13239005e-02,4.78982265e-05,5.00000000e-04,444025
135,0.207960,1,9.90803035e-05,1.94952154e-05,1.03287346e-02,1.18361950e-02,4.82318969e-05,5.00000000e-04,444025
136,0.207803,1,1.01585093e-04,1.99742519e-05,1.06260136e-02,1.20328251e-02,4.68630551e-05,5.00000000e-04,444025
137,0.207723,1,1.12587230e-04,2.22023576e-05,1.11351509e-02,1.18103555e-02,5.50882507e-05,5.00000000e-04,444025
138,0.206781,1,1.06272332e-04,2.09621248e-05,1.07517205e-02,1.20591784e-02,4.67959328e-05,5.00000000e-04,444025
139,0.207263,1,9.86180422e-05,1.93401492e-05,1.03869622e-02,1.13195831e-02,4.66792409e-05,5.00000000e-04,444025
140,0.194521,1,9.43039749e-05,1.85507005e-05,1.01503588e-02,1.56037372e-02,8.03499859e-05,5.00000000e-04,444025
141,0.199458,1,2.95889968e-04,5.87673523e-05,1.62621537e-02,1.43055838e-02,6.97282354e-05,5.00000000e-04,444025
142,0.192550,1,1.37388731e-04,2.71316960e-05,1.20815402e-02,1.45456713e-02,6.15602029e-05,5.00000000e-04,444025
143,0.224955,1,1.89642083e-04,3.75454338e-05,1.35247667e-02,1.24591726e-02,4.93408509e-05,5.00000000e-04,444025
144,0.224788,1,1.49740883e-04,2.95931348e-05,1.24468143e-02,1.28892621e-02,5.66031890e-05,5.00000000e-04,444025
145,0.225019,1,1.95800936e-04,3.87721232e-05,1.38259969e-02,1.23200864e-02,6.09661792e-05,5.00000000e-04,444025
146,0.223279,1,1.33442503e-04,2.63788818e-05,1.18181582e-02,1.15687710e-02,4.56488483e-05,5.00000000e-04,444025
147,0.232692,1,1.00882530e-04,1.98700905e-05,1.04829058e-02,1.17109859e-02,4.42581673e-05,5.00000000e-04,444025
148,0.227897,1,1.15398743e-04,2.27405475e-05,1.08696521e-02,1.14506024e-02,4.79408196e-05,5.00000000e-04,444025
149,0.229738,1,1.07720117e-04,2.12390722e-05,1.07774220e-02,1.06054974e-02,4.14441110e-05,5.00000000e-04,444025
150,0.246577,1,9.70768465e-05,1.90908205e-05,1.02645827e-02,1.19367599e-02,4.69021057e-05,5.00000000e-04,444025
151,0.240267,1,1.14660545e-04,2.26176283e-05,1.11046176e-02,1.20707321e-02,5.10340647e-05,5.00000000e-04,444025
152,0.233043,1,1.09578747e-04,2.15398329e-05,1.09926458e-02,1.10435703e-02,4.53017293e-05,5.00000000e-04,444025
153,0.228741,1,1.01853425e-04,2.00460388e-05,1.04356109e-02,1.16464522e-02,5.07883244e-05,5.00000000e-04,444025
154,0.227167,1,1.18428534e-04,2.33546576e-05,1.11072944e-02,1.45486712e-02,6.34635783e-05,5.00000000e-04,444025
155,0.232659,1,1.50332332e-04,2.97414099e-05,1.23982757e-02,1.13717496e-02,4.70332066e-05,5.00000000e-04,444025
156,0.228021,1,1.01266599e-04,1.99341081e-05,1.04521323e-02,1.60311466e-02,7.67024113e-05,5.00000000e-04,444025
157,0.227390,1,2.27880622e-04,4.52195757e-05,1.47700408e-02,1.65558565e-02,7.67137881e-05,5.00000000e-04,444025
158,0.221634,1,1.72566329e-04,3.41622444e-05,1.33032608e-02,1.64825356e-02,6.93790588e-05,5.00000000e-04,444025
159,0.201118,1,1.91834501e-04,3.79417683e-05,1.42236382e-02,1.43169618e-02,5.90225566e-05,5.00000000e-04,444025
160,0.206117,1,1.50799751e-04,2.95030595e-05,1.29044591e-02,1.52801239e-02,6.91059901e-05,5.00000000e-04,444025
161,0.205710,1,1.67136069e-04,3.29794522e-05,1.32785742e-02,1.21920967e-02,4.44605598e-05,5.00000000e-04,444025
162,0.206350,1,1.17011545e-04,2.31027103e-05,1.10260175e-02,1.14820540e-02,4.96237828e-05,5.00000000e-04,444025
163,0.206655,1,9.68665903e-05,1.90719971e-05,1.02819917e-02,1.37953421e-02,5.71378969e-05,5.00000000e-04,444025
164,0.205730,1,1.26152105e-04,2.49394489e-05,1.15742525e-02,1.23068714e-02,4.84870844e-05,5.00000000e-04,444025
165,0.204009,1,1.36269966e-04,2.69448830e-05,1.19904218e-02,1.30768955e-02,5.01780769e-05,5.00000000e-04,444025
166,0.203768,1,1.20235090e-04,2.36804444e-05,1.13606437e-02,1.21387732e-02,4.95699607e-05,5.00000000e-04,444025
167,0.203280,1,1.23385998e-04,2.43694871e-05,1.15130501e-02,1.22947922e-02,4.63264644e-05,5.00000000e-04,444025
168,0.254643,1,1.19891267e-04,2.36655046e-05,1.13444877e-02,1.20601702e-02,5.84869725e-05,5.00000000e-04,444025
169,0.201063,1,1.06499680e-04,2.09838320e-05,1.07236275e-02,1.12962291e-02,4.42286405e-05,5.00000000e-04,444025
170,0.197407,1,8.81207763e-05,1.73351406e-05,9.78568889e-03,1.04981145e-02,4.40184312e-05,5.00000000e-04,444025
171,0.185725,1,9.26154640e-05,1.82043337e-05,1.00268012e-02,1.09678668e-02,4.10103495e-05,5.00000000e-04,444025
172,0.182846,1,9.12071168e-05,1.78795799e-05,1.00320684e-02,1.03300089e-02,4.12087455e-05,5.00000000e-04,444025
173,0.182288,1,8.80905245e-05,1.72942417e-05,9.86864118e-03,1.10002083e-02,4.64687870e-05,5.00000000e-04,444025
174,0.182199,1,1.19359161e-04,2.29681461e-05,1.08169846e-02,1.09206462e-02,4.05800937e-05,5.00000000e-04,444025
175,0.182424,1,9.85392857e-05,1.94313646e-05,1.02985161e-02,1.17028418e-02,5.13869690e-05,5.00000000e-04,444025
176,0.182871,1,1.03141075e-04,2.03372209e-05,1.06381444e-02,1.35694504e-02,5.55675526e-05,5.00000000e-04,444025
177,0.183244,1,1.23494830e-04,2.42245238e-05,1.16204674e-02,1.16951174e-02,4.71064830e-05,5.00000000e-04,444025
178,0.188277,1,1.15908229e-04,2.28281255e-05,1.12198398e-02,1.11533052e-02,4.30699220e-05,5.00000000e-04,444025
179,0.184333,1,1.08191659e-04,2.13745124e-05,1.06577149e-02,1.57942730e-02,7.51137904e-05,5.00000000e-04,444025
180,0.182993,1,2.46406480e-04,4.89520454e-05,1.59560763e-02,1.56336027e-02,7.26882924e-05,5.00000000e-04,444025
181,0.182497,1,1.70091109e-04,3.36279592e-05,1.31604906e-02,1.28065011e-02,5.06564393e-05,5.00000000e-04,444025
182,0.182629,1,1.18888225e-04,2.32707880e-05,1.13739502e-02,1.11570266e-02,4.35764949e-05,5.00000000e-04,444025
183,0.186201,1,1.03532969e-04,2.03729962e-05,1.05471695e-02,1.15714186e-02,4.41672948e-05,5.00000000e-04,444025
184,0.187041,1,1.01308896e-04,1.99484995e-05,1.04213522e-02,1.06691754e-02,4.40896953e-05,5.00000000e-04,444025
185,0.186862,1,1.06688107e-04,2.10035114e-05,1.08670064e-02,1.22561350e-02,5.30895384e-05,5.00000000e-04,444025
186,0.186418,1,1.25715537e-04,2.48534344e-05,1.17383082e-02,1.52787215e-02,6.58970140e-05,5.00000000e-04,444025
187,0.185889,1,1.31932065e-04,2.60854932e-05,1.17705592e-02,1.14736792e-02,4.96609398e-05,5.00000000e-04,444025
188,0.187260,1,1.18472080e-04,2.34266951e-05,1.11800006e-02,1.18547463e-02,4.47650783e-05,5.00000000e-04,444025
189,0.215746,1,1.06604357e-04,2.10095770e-05,1.06802796e-02,1.24692318e-02,4.90112678e-05,5.00000000e-04,444025
190,0.237157,1,1.17972687e-04,2.32479316e-05,1.11511934e-02,1.33798561e-02,4.67984952e-05,5.00000000e-04,444025
191,0.216867,1,1.37758044e-04,2.72245027e-05,1.23318631e-02,1.28771839e-02,5.39595103e-05,5.00000000e-04,444025
192,0.213821,1,1.48173798e-04,2.92827001e-05,1.25061540e-02,1.40940875e-02,6.12338267e-05,5.00000000e-04,444025
193,0.214292,1,1.43074922e-04,2.82826451e-05,1.20739385e-02,1.40503764e-02,5.89287987e-05,5.00000000e-04,444025
194,0.206800,1,1.33853090e-04,2.64662749e-05,1.16434364e-02,1.23044994e-02,4.98228186e-05,5.00000000e-04,444025
195,0.206337,1,1.16428914e-04,2.29943172e-05,1.08401689e-02,1.19049770e-02,4.61365729e-05,5.00000000e-04,444025
196,0.209171,1,1.11739420e-04,2.20587201e-05,1.07706620e-02,1.31605080e-02,4.91222853e-05,5.00000000e-04,444025
197,0.207488,1,1.13380539e-04,2.23536788e-05,1.12420407e-02,1.37709320e-02,5.06805285e-05,5.00000000e-04,444025
198,0.211356,1,1.39418080e-04,2.75939951e-05,1.24521948e-02,1.47734445e-02,6.24990217e-05,5.00000000e-04,444025
199,0.207813,1,2.62029055e-04,5.19765697e-05,1.53680463e-02,1.92420363e-02,1.00404631e-04,2.50000000e-04,444025
200,0.207559,1,2.07508490e-04,4.11291356e-05,1.34038733e-02,1.39629549e-02,5.31268809e-05,2.50000000e-04,444025
201,0.198396,1,1.27998245e-04,2.52161624e-05,1.14424796e-02,1.15723816e-02,4.26439589e-05,2.50000000e-04,444025
202,0.199434,1,1.05211790e-04,2.06925860e-05,1.03038798e-02,9.89411950e-03,3.62398904e-05,2.50000000e-04,444025
