epoch,seconds,horizon,train_loss,train_pred_mse,val_full_rel_l2,test_full_rel_l2,lr,params
253,111.217139,40,1.89800301e-02,1.78496949e-02,1.37796568e-01,1.37779359e-01,1.25000000e-04,745342
254,110.560641,40,1.90148108e-02,1.78845961e-02,1.37276350e-01,1.37076778e-01,1.25000000e-04,745342
255,109.022346,40,1.88912894e-02,1.77605595e-02,1.37195861e-01,1.37599294e-01,1.25000000e-04,745342
256,111.391432,40,1.89227470e-02,1.77830724e-02,1.37099845e-01,1.37014967e-01,1.25000000e-04,745342
257,110.477723,40,1.88772521e-02,1.77448323e-02,1.36763518e-01,1.36844929e-01,1.25000000e-04,745342
258,110.932009,40,1.87037612e-02,1.75683370e-02,1.36759428e-01,1.36514288e-01,1.25000000e-04,745342
259,109.735280,40,1.87020177e-02,1.75670211e-02,1.35201568e-01,1.35271922e-01,1.25000000e-04,745342
260,111.094333,40,1.85975919e-02,1.74565591e-02,1.36490256e-01,1.36283221e-01,1.25000000e-04,745342
261,112.290530,40,1.85183677e-02,1.73795806e-02,1.35645565e-01,1.36056229e-01,1.25000000e-04,745342
262,109.368009,40,1.88024903e-02,1.76647845e-02,1.36920524e-01,1.37492653e-01,1.25000000e-04,745342
263,107.619241,40,1.85408939e-02,1.73998782e-02,1.36663922e-01,1.36756250e-01,1.25000000e-04,745342
264,107.618231,40,1.85027191e-02,1.73613907e-02,1.34389949e-01,1.34379988e-01,1.25000000e-04,745342
265,110.409835,40,1.84056466e-02,1.72612047e-02,1.35351405e-01,1.34975003e-01,1.25000000e-04,745342
266,110.067443,40,1.84178320e-02,1.72758593e-02,1.34853529e-01,1.34729714e-01,1.25000000e-04,745342
267,109.620592,40,1.83358567e-02,1.71893961e-02,1.34669281e-01,1.34753292e-01,1.25000000e-04,745342
268,109.323457,40,1.82466281e-02,1.71023764e-02,1.34091550e-01,1.33933131e-01,1.25000000e-04,745342
269,108.560691,40,1.82484152e-02,1.71021400e-02,1.35223058e-01,1.34990569e-01,1.25000000e-04,745342
270,109.231430,40,1.85369122e-02,1.73918333e-02,1.33487834e-01,1.33659901e-01,1.25000000e-04,745342
271,110.463221,40,1.83250556e-02,1.71756966e-02,1.34027154e-01,1.34262422e-01,1.25000000e-04,745342
272,111.699830,40,1.83490375e-02,1.72035805e-02,1.36674705e-01,1.36458882e-01,1.25000000e-04,745342
273,109.462520,40,1.81231845e-02,1.69739414e-02,1.33741294e-01,1.33871666e-01,1.25000000e-04,745342
274,110.641175,40,1.79698419e-02,1.68228551e-02,1.33307030e-01,1.33363771e-01,1.25000000e-04,745342
275,110.681023,40,1.81188737e-02,1.69688343e-02,1.32604743e-01,1.32604171e-01,1.25000000e-04,745342
276,109.325777,40,1.82019136e-02,1.70517122e-02,1.32840860e-01,1.32880087e-01,1.25000000e-04,745342
277,108.202502,40,1.80904034e-02,1.69331999e-02,1.35481080e-01,1.35341938e-01,1.25000000e-04,745342
278,109.563250,40,1.82133469e-02,1.70652239e-02,1.32565316e-01,1.32392582e-01,1.25000000e-04,745342
279,110.016287,40,1.79260072e-02,1.67733093e-02,1.33387343e-01,1.33693036e-01,1.25000000e-04,745342
280,119.423059,40,1.79926763e-02,1.68413141e-02,1.33443263e-01,1.33150722e-01,1.25000000e-04,745342
281,112.501266,40,1.78468632e-02,1.67016035e-02,1.36297395e-01,1.35857401e-01,1.25000000e-04,745342
282,112.156869,40,1.80775381e-02,1.69282737e-02,1.31609422e-01,1.31692861e-01,1.25000000e-04,745342
283,111.005758,40,1.78592541e-02,1.67066483e-02,1.32799246e-01,1.32365608e-01,1.25000000e-04,745342
284,110.700880,40,1.78804326e-02,1.67336349e-02,1.32079791e-01,1.32247412e-01,1.25000000e-04,745342
285,108.372765,40,1.75974835e-02,1.64491046e-02,1.31713787e-01,1.31682003e-01,1.25000000e-04,745342
286,110.760247,40,1.75522167e-02,1.64063049e-02,1.32598529e-01,1.32430169e-01,1.25000000e-04,745342
287,109.187523,40,1.76298649e-02,1.64849203e-02,1.32376547e-01,1.32549461e-01,1.25000000e-04,745342
288,109.716038,40,1.75993075e-02,1.64599839e-02,1.35774397e-01,1.35767659e-01,1.25000000e-04,745342
289,108.257712,40,1.74879302e-02,1.63463991e-02,1.30666350e-01,1.30893550e-01,1.25000000e-04,745342
290,108.602162,40,1.75073005e-02,1.63674094e-02,1.31173263e-01,1.31067464e-01,1.25000000e-04,745342
291,110.690304,40,1.74561410e-02,1.63146960e-02,1.30264982e-01,1.30278765e-01,1.25000000e-04,745342
292,110.734998,40,1.74457475e-02,1.63041144e-02,1.33825101e-01,1.33673179e-01,1.25000000e-04,745342
293,109.192168,40,1.73510627e-02,1.62156892e-02,1.29794964e-01,1.29662502e-01,1.25000000e-04,745342
294,110.950001,40,1.72563136e-02,1.61239698e-02,1.31191798e-01,1.31416638e-01,1.25000000e-04,745342
295,108.853281,40,1.72163798e-02,1.60843495e-02,1.30665323e-01,1.30442969e-01,1.25000000e-04,745342
296,109.348575,40,1.76215111e-02,1.64923108e-02,1.29657015e-01,1.29913135e-01,1.25000000e-04,745342
297,107.955042,40,1.70901710e-02,1.59609924e-02,1.29505774e-01,1.29486731e-01,1.25000000e-04,745342
298,107.704250,40,1.71780057e-02,1.60516394e-02,1.31344847e-01,1.31301486e-01,1.25000000e-04,745342
299,108.819153,40,1.70317299e-02,1.59117104e-02,1.29768591e-01,1.29552215e-01,6.25000000e-05,745342
300,109.950832,40,1.68070312e-02,1.56890558e-02,1.28501821e-01,1.28598101e-01,6.25000000e-05,745342
301,111.762480,40,1.67486143e-02,1.56330626e-02,1.28388991e-01,1.28452634e-01,6.25000000e-05,745342
302,109.163299,40,1.67306839e-02,1.56185926e-02,1.29532172e-01,1.29414763e-01,6.25000000e-05,745342
303,110.882378,40,1.66624348e-02,1.55518021e-02,1.28222392e-01,1.28253654e-01,6.25000000e-05,745342
304,110.091317,40,1.66118351e-02,1.55044601e-02,1.27807428e-01,1.27927603e-01,6.25000000e-05,745342
305,110.535672,40,1.66527472e-02,1.55464926e-02,1.27905535e-01,1.27990766e-01,6.25000000e-05,745342
306,107.722983,40,1.65450665e-02,1.54428808e-02,1.28947368e-01,1.29081302e-01,6.25000000e-05,745342
307,110.430366,40,1.65383050e-02,1.54402725e-02,1.27810576e-01,1.27694167e-01,6.25000000e-05,745342
308,110.888942,40,1.65190462e-02,1.54227562e-02,1.27667693e-01,1.27757127e-01,6.25000000e-05,745342
309,110.466117,40,1.64717975e-02,1.53822033e-02,1.27024600e-01,1.27216603e-01,6.25000000e-05,745342
310,111.053855,40,1.64648292e-02,1.53767514e-02,1.27816137e-01,1.27625248e-01,6.25000000e-05,745342
311,109.866417,40,1.64235811e-02,1.53389395e-02,1.26852459e-01,1.26974919e-01,6.25000000e-05,745342
312,105.761427,40,1.63521363e-02,1.52732350e-02,1.29401289e-01,1.29234208e-01,6.25000000e-05,745342
313,114.360660,40,1.63621128e-02,1.52906002e-02,1.27093301e-01,1.26976020e-01,6.25000000e-05,745342
314,112.560941,40,1.63318739e-02,1.52619488e-02,1.27115197e-01,1.26983315e-01,6.25000000e-05,745342
315,108.080245,40,1.63357200e-02,1.52726270e-02,1.26479442e-01,1.26527714e-01,6.25000000e-05,745342
316,107.719200,40,1.63254533e-02,1.52644553e-02,1.27299021e-01,1.27141005e-01,6.25000000e-05,745342
317,107.353908,40,1.62998999e-02,1.52448413e-02,1.26604118e-01,1.26566951e-01,6.25000000e-05,745342
318,107.460642,40,1.61679581e-02,1.51190732e-02,1.26632125e-01,1.26528232e-01,6.25000000e-05,745342
319,108.514306,40,1.61234821e-02,1.50783618e-02,1.26307063e-01,1.26338936e-01,6.25000000e-05,745342
320,104.088376,40,1.61469555e-02,1.51127942e-02,1.25865333e-01,1.25905309e-01,6.25000000e-05,745342
321,103.941457,40,1.60998279e-02,1.50731134e-02,1.26421593e-01,1.26522567e-01,6.25000000e-05,745342
322,105.388122,40,1.60042836e-02,1.49806935e-02,1.25388240e-01,1.25513151e-01,6.25000000e-05,745342
323,105.879317,40,1.59453416e-02,1.49335513e-02,1.26833251e-01,1.26803381e-01,6.25000000e-05,745342
324,108.293942,40,1.58988636e-02,1.48963729e-02,1.25247621e-01,1.25337942e-01,6.25000000e-05,745342
325,106.617514,40,1.58519411e-02,1.48602633e-02,1.26123825e-01,1.26054012e-01,6.25000000e-05,745342
326,104.784264,40,1.58590368e-02,1.48769475e-02,1.25305254e-01,1.25361845e-01,6.25000000e-05,745342
327,106.726766,40,1.58913946e-02,1.49210016e-02,1.28548980e-01,1.28967363e-01,6.25000000e-05,745342
328,108.104899,40,1.57703722e-02,1.48085223e-02,1.25323665e-01,1.25469560e-01,6.25000000e-05,745342
329,107.788226,40,1.58269620e-02,1.48793068e-02,1.25887237e-01,1.26107354e-01,6.25000000e-05,745342
330,107.746681,40,1.57446007e-02,1.48071468e-02,1.25093989e-01,1.25108302e-01,6.25000000e-05,745342
331,108.575713,40,1.56219482e-02,1.46972354e-02,1.24319245e-01,1.24374265e-01,6.25000000e-05,745342
332,106.917332,40,1.56464630e-02,1.47361716e-02,1.24553902e-01,1.24592813e-01,6.25000000e-05,745342
333,107.320231,40,1.55255585e-02,1.46313033e-02,1.24152586e-01,1.24093368e-01,6.25000000e-05,745342
334,104.097268,40,1.55584564e-02,1.46786646e-02,1.23877104e-01,1.23966950e-01,6.25000000e-05,745342
335,107.779511,40,1.54519134e-02,1.45870863e-02,1.24357567e-01,1.24374865e-01,6.25000000e-05,745342
336,107.810937,40,1.55232231e-02,1.46716106e-02,1.23497128e-01,1.23645899e-01,6.25000000e-05,745342
337,104.344460,40,1.52785635e-02,1.44458299e-02,1.25873088e-01,1.25871391e-01,6.25000000e-05,745342
338,107.021301,40,1.52610067e-02,1.44452204e-02,1.23515780e-01,1.23547130e-01,6.25000000e-05,745342
339,107.930562,40,1.53103253e-02,1.45100653e-02,1.23175175e-01,1.23157348e-01,6.25000000e-05,745342
340,108.433298,40,1.51630313e-02,1.43803448e-02,1.24232953e-01,1.24422562e-01,6.25000000e-05,745342
341,105.988944,40,1.51876216e-02,1.44181492e-02,1.23143954e-01,1.23365453e-01,6.25000000e-05,745342
342,104.695062,40,1.50112697e-02,1.42604352e-02,1.23390879e-01,1.23514605e-01,6.25000000e-05,745342
343,104.251579,40,1.50560822e-02,1.43228037e-02,1.22673725e-01,1.22737888e-01,6.25000000e-05,745342
344,104.366560,40,1.50113674e-02,1.42935985e-02,1.22558556e-01,1.22632145e-01,6.25000000e-05,745342
345,104.153736,40,1.49405678e-02,1.42386573e-02,1.22969157e-01,1.23138326e-01,6.25000000e-05,745342
346,104.054999,40,1.48397695e-02,1.41505554e-02,1.23985655e-01,1.24103889e-01,6.25000000e-05,745342
347,104.147788,40,1.48534433e-02,1.41824382e-02,1.23318745e-01,1.23384956e-01,6.25000000e-05,745342
348,108.132240,40,1.48751445e-02,1.42139610e-02,1.22168068e-01,1.22208856e-01,6.25000000e-05,745342
349,108.754411,40,1.48296057e-02,1.41795630e-02,1.25563031e-01,1.25902463e-01,6.25000000e-05,745342
350,108.786039,40,1.46971858e-02,1.40605535e-02,1.24893349e-01,1.24992916e-01,6.25000000e-05,745342
351,106.419040,40,1.46345940e-02,1.40085560e-02,1.21503933e-01,1.21485414e-01,6.25000000e-05,745342
352,108.533581,40,1.47460771e-02,1.41312931e-02,1.21223150e-01,1.21376323e-01,6.25000000e-05,745342
353,108.209479,40,1.46287874e-02,1.40220293e-02,1.21441309e-01,1.21580181e-01,6.25000000e-05,745342
354,107.531347,40,1.44841394e-02,1.38864270e-02,1.20951703e-01,1.21146681e-01,6.25000000e-05,745342
355,107.069258,40,1.45029970e-02,1.39145744e-02,1.21298284e-01,1.21527880e-01,6.25000000e-05,745342
356,107.896206,40,1.44308268e-02,1.38534389e-02,1.20831157e-01,1.21137028e-01,6.25000000e-05,745342
357,106.015888,40,1.43497094e-02,1.37801811e-02,1.20431758e-01,1.20608290e-01,6.25000000e-05,745342
358,109.071978,40,1.43212535e-02,1.37599684e-02,1.22033417e-01,1.22114722e-01,6.25000000e-05,745342
359,109.485112,40,1.42835060e-02,1.37288989e-02,1.19972991e-01,1.20218152e-01,6.25000000e-05,745342
360,107.839404,40,1.41803243e-02,1.36319885e-02,1.21304208e-01,1.21411306e-01,6.25000000e-05,745342
361,108.211394,40,1.43048295e-02,1.37651550e-02,1.21269422e-01,1.21729223e-01,6.25000000e-05,745342
362,107.647084,40,1.42505214e-02,1.37145307e-02,1.20240343e-01,1.20256525e-01,6.25000000e-05,745342
363,107.311288,40,1.41828646e-02,1.36527853e-02,1.21011469e-01,1.21221628e-01,6.25000000e-05,745342
364,107.986781,40,1.42003094e-02,1.36746692e-02,1.20057746e-01,1.20117263e-01,6.25000000e-05,745342
365,106.217896,40,1.41650622e-02,1.36437406e-02,1.20985176e-01,1.21234897e-01,6.25000000e-05,745342
366,107.572537,40,1.40455195e-02,1.35283772e-02,1.20120868e-01,1.20354996e-01,6.25000000e-05,745342
367,107.482179,40,1.40963567e-02,1.35821201e-02,1.18710831e-01,1.18975412e-01,6.25000000e-05,745342
368,108.073868,40,1.39295815e-02,1.34205934e-02,1.18913152e-01,1.19195388e-01,6.25000000e-05,745342
369,108.266480,40,1.38951936e-02,1.33919936e-02,1.19266341e-01,1.19530045e-01,6.25000000e-05,745342
370,104.899610,40,1.38679837e-02,1.33681909e-02,1.19576271e-01,1.19999624e-01,6.25000000e-05,745342
371,106.135232,40,1.38817609e-02,1.33854418e-02,1.18889195e-01,1.19123580e-01,6.25000000e-05,745342
372,108.828462,40,1.37467743e-02,1.32536178e-02,1.18377959e-01,1.18632808e-01,6.25000000e-05,745342
373,108.599614,40,1.37825094e-02,1.32921080e-02,1.19628602e-01,1.19917358e-01,6.25000000e-05,745342
374,107.701144,40,1.37233650e-02,1.32363251e-02,1.18163287e-01,1.18702968e-01,6.25000000e-05,745342
375,105.380417,40,1.36750254e-02,1.31906877e-02,1.18545262e-01,1.18804708e-01,6.25000000e-05,745342
376,108.174581,40,1.36809339e-02,1.31991791e-02,1.18030940e-01,1.18247509e-01,6.25000000e-05,745342
377,107.785244,40,1.38298015e-02,1.33502320e-02,1.19783341e-01,1.19898094e-01,6.25000000e-05,745342
378,106.068737,40,1.36332632e-02,1.31543431e-02,1.18533879e-01,1.18790445e-01,6.25000000e-05,745342
379,106.775874,40,1.34842363e-02,1.30073959e-02,1.17086046e-01,1.17336783e-01,6.25000000e-05,745342
380,108.479870,40,1.36054288e-02,1.31319681e-02,1.18833628e-01,1.18940645e-01,6.25000000e-05,745342
381,108.331089,40,1.36382139e-02,1.31635088e-02,1.20270848e-01,1.20667306e-01,6.25000000e-05,745342
382,107.736523,40,1.35034975e-02,1.30323848e-02,1.18062468e-01,1.18399938e-01,6.25000000e-05,745342
383,107.981936,40,1.35254778e-02,1.30537200e-02,1.17590187e-01,1.17928147e-01,6.25000000e-05,745342
384,106.466182,40,1.34717926e-02,1.30021992e-02,1.17262605e-01,1.17690788e-01,6.25000000e-05,745342
385,107.982283,40,1.34200886e-02,1.29517188e-02,1.16282781e-01,1.16493619e-01,6.25000000e-05,745342
386,107.908725,40,1.34180560e-02,1.29505697e-02,1.17081382e-01,1.17282855e-01,6.25000000e-05,745342
387,107.847073,40,1.32839292e-02,1.28199060e-02,1.17643940e-01,1.17965896e-01,6.25000000e-05,745342
388,106.165510,40,1.33446801e-02,1.28808787e-02,1.16356583e-01,1.16750054e-01,6.25000000e-05,745342
389,104.025950,40,1.32271557e-02,1.27661714e-02,1.15997271e-01,1.16371734e-01,6.25000000e-05,745342
390,106.101998,40,1.32163139e-02,1.27562973e-02,1.16480379e-01,1.16561581e-01,6.25000000e-05,745342
391,108.218943,40,1.32121702e-02,1.27526387e-02,1.15689027e-01,1.15938314e-01,6.25000000e-05,745342
392,108.488376,40,1.31083904e-02,1.26512121e-02,1.16571333e-01,1.16892056e-01,6.25000000e-05,745342
393,108.486289,40,1.31968084e-02,1.27396198e-02,1.15292906e-01,1.15591462e-01,6.25000000e-05,745342
394,108.376164,40,1.31095027e-02,1.26538759e-02,1.15984883e-01,1.16210742e-01,6.25000000e-05,745342
395,108.211847,40,1.30711384e-02,1.26159339e-02,1.15972045e-01,1.15994031e-01,6.25000000e-05,745342
396,105.486239,40,1.30512472e-02,1.25968579e-02,1.15607656e-01,1.15673362e-01,6.25000000e-05,745342
397,108.175658,40,1.30612173e-02,1.26082665e-02,1.16782186e-01,1.17242652e-01,6.25000000e-05,745342
398,108.463402,40,1.30900127e-02,1.26354113e-02,1.15059767e-01,1.15528430e-01,6.25000000e-05,745342
399,106.925655,40,1.29362235e-02,1.24838961e-02,1.14738868e-01,1.15061226e-01,3.12500000e-05,745342
400,108.954992,40,1.28794604e-02,1.24273448e-02,1.14379525e-01,1.14743668e-01,3.12500000e-05,745342
401,108.435411,40,1.28145111e-02,1.23647036e-02,1.14348274e-01,1.14722537e-01,3.12500000e-05,745342
402,107.701991,40,1.27855615e-02,1.23347188e-02,1.14477128e-01,1.14810858e-01,3.12500000e-05,745342
403,107.672145,40,1.27793021e-02,1.23289799e-02,1.14091889e-01,1.14328872e-01,3.12500000e-05,745342
404,107.623566,40,1.27697316e-02,1.23206853e-02,1.14842423e-01,1.15117071e-01,3.12500000e-05,745342
405,107.635267,40,1.27513068e-02,1.23028381e-02,1.14230500e-01,1.14450224e-01,3.12500000e-05,745342
406,107.501027,40,1.26812705e-02,1.22328325e-02,1.14172920e-01,1.14289925e-01,3.12500000e-05,745342
407,107.731781,40,1.27138883e-02,1.22668026e-02,1.13906146e-01,1.14175881e-01,3.12500000e-05,745342
408,107.629666,40,1.26875995e-02,1.22390998e-02,1.13662283e-01,1.13898956e-01,3.12500000e-05,745342
409,107.665425,40,1.26657489e-02,1.22191199e-02,1.13709174e-01,1.14160766e-01,3.12500000e-05,745342
410,107.681503,40,1.26748910e-02,1.22291464e-02,1.14656662e-01,1.15143850e-01,3.12500000e-05,745342
411,107.625126,40,1.27110039e-02,1.22626841e-02,1.13724032e-01,1.13934800e-01,3.12500000e-05,745342
412,106.205092,40,1.26430473e-02,1.21974828e-02,1.14438270e-01,1.14613846e-01,3.12500000e-05,745342
413,104.481221,40,1.26014845e-02,1.21559189e-02,1.13382201e-01,1.13593658e-01,3.12500000e-05,745342
414,107.242912,40,1.25782217e-02,1.21340344e-02,1.13203906e-01,1.13453872e-01,3.12500000e-05,745342
415,107.099328,40,1.25791818e-02,1.21337253e-02,1.13770384e-01,1.13872760e-01,3.12500000e-05,745342
416,107.167472,40,1.25835621e-02,1.21391249e-02,1.13567030e-01,1.13711703e-01,3.12500000e-05,745342
417,107.232381,40,1.25339481e-02,1.20894695e-02,1.13439467e-01,1.13662149e-01,3.12500000e-05,745342
418,107.093925,40,1.25424244e-02,1.20988819e-02,1.12923846e-01,1.13162270e-01,3.12500000e-05,745342
419,107.210486,40,1.25450222e-02,1.21017964e-02,1.12973807e-01,1.13245021e-01,3.12500000e-05,745342
420,107.451550,40,1.25845164e-02,1.21403797e-02,1.14069425e-01,1.14543123e-01,3.12500000e-05,745342
421,106.052319,40,1.25172687e-02,1.20735708e-02,1.12964267e-01,1.13361205e-01,3.12500000e-05,745342
422,107.465829,40,1.24485457e-02,1.20057126e-02,1.13621985e-01,1.14019380e-01,3.12500000e-05,745342
423,102.240675,40,1.25557901e-02,1.21119563e-02,1.13436433e-01,1.13819470e-01,3.12500000e-05,745342
424,106.650231,40,1.24547130e-02,1.20112715e-02,1.12449402e-01,1.12799211e-01,3.12500000e-05,745342
425,106.323384,40,1.24098881e-02,1.19671385e-02,1.12615976e-01,1.12881146e-01,3.12500000e-05,745342
426,106.704957,40,1.24129324e-02,1.19700663e-02,1.13134453e-01,1.13499280e-01,3.12500000e-05,745342
427,106.188955,40,1.23768227e-02,1.19364018e-02,1.12539167e-01,1.12730570e-01,3.12500000e-05,745342
428,103.473553,40,1.23543747e-02,1.19117969e-02,1.12395706e-01,1.12606112e-01,3.12500000e-05,745342
429,106.599585,40,1.23823955e-02,1.19414906e-02,1.12640922e-01,1.13001619e-01,3.12500000e-05,745342
430,104.043307,40,1.23296756e-02,1.18877284e-02,1.12212196e-01,1.12415968e-01,3.12500000e-05,745342
431,106.633540,40,1.23328957e-02,1.18914886e-02,1.13570850e-01,1.13905736e-01,3.12500000e-05,745342
432,103.536626,40,1.23304504e-02,1.18895532e-02,1.12181149e-01,1.12374567e-01,3.12500000e-05,745342
433,104.476762,40,1.22975600e-02,1.18568636e-02,1.12235258e-01,1.12534185e-01,3.12500000e-05,745342
434,102.791106,40,1.22857057e-02,1.18450130e-02,1.12385811e-01,1.12761876e-01,3.12500000e-05,745342
435,102.224791,40,1.23012402e-02,1.18610720e-02,1.12347174e-01,1.12669653e-01,3.12500000e-05,745342
436,102.231453,40,1.22788875e-02,1.18380228e-02,1.12088383e-01,1.12516755e-01,3.12500000e-05,745342
437,102.302240,40,1.22675133e-02,1.18262362e-02,1.12181525e-01,1.12188531e-01,3.12500000e-05,745342
438,105.303575,40,1.23323973e-02,1.18928664e-02,1.11732405e-01,1.11949526e-01,3.12500000e-05,745342
439,105.532370,40,1.22252059e-02,1.17830819e-02,1.11939290e-01,1.12246447e-01,3.12500000e-05,745342
440,105.467493,40,1.22365697e-02,1.17962938e-02,1.11905944e-01,1.12054992e-01,3.12500000e-05,745342
441,106.034421,40,1.22497619e-02,1.18090847e-02,1.11651458e-01,1.11812922e-01,3.12500000e-05,745342
442,105.587290,40,1.21677006e-02,1.17276100e-02,1.12137728e-01,1.12522321e-01,3.12500000e-05,745342
443,106.577284,40,1.21818010e-02,1.17412306e-02,1.11188657e-01,1.11455824e-01,3.12500000e-05,745342
444,107.042856,40,1.21203670e-02,1.16799347e-02,1.11440501e-01,1.11584741e-01,3.12500000e-05,745342
445,106.911544,40,1.21129542e-02,1.16719899e-02,1.11151752e-01,1.11304656e-01,3.12500000e-05,745342
446,107.014686,40,1.21311277e-02,1.16921667e-02,1.11375875e-01,1.11816711e-01,3.12500000e-05,745342
447,106.757650,40,1.21162791e-02,1.16757088e-02,1.11211464e-01,1.11428306e-01,3.12500000e-05,745342
448,102.569031,40,1.21203692e-02,1.16805520e-02,1.12464355e-01,1.12900418e-01,3.12500000e-05,745342
449,102.528195,40,1.21156709e-02,1.16737231e-02,1.10823365e-01,1.11161299e-01,3.12500000e-05,745342
450,102.419957,40,1.20741652e-02,1.16348065e-02,1.11682404e-01,1.12259340e-01,3.12500000e-05,745342
451,110.504431,40,1.21566145e-02,1.17154703e-02,1.11314608e-01,1.11531824e-01,3.12500000e-05,745342
452,122.608750,40,1.20337898e-02,1.15932574e-02,1.12654797e-01,1.12938130e-01,3.12500000e-05,745342
453,120.028852,40,1.20676463e-02,1.16262021e-02,1.10639032e-01,1.10875565e-01,3.12500000e-05,745342
454,118.434658,40,1.19924898e-02,1.15526072e-02,1.10531473e-01,1.10760384e-01,3.12500000e-05,745342
455,118.206041,40,1.19844216e-02,1.15437807e-02,1.10925996e-01,1.11341367e-01,3.12500000e-05,745342
456,114.879632,40,1.19624744e-02,1.15225200e-02,1.10693511e-01,1.11010153e-01,3.12500000e-05,745342
457,116.666268,40,1.19955328e-02,1.15540095e-02,1.11671407e-01,1.11749307e-01,3.12500000e-05,745342
458,115.659153,40,1.20004275e-02,1.15601323e-02,1.11115807e-01,1.11380933e-01,3.12500000e-05,745342
459,122.442344,40,1.20122482e-02,1.15713195e-02,1.10497631e-01,1.10739874e-01,3.12500000e-05,745342
460,117.575712,40,1.19393288e-02,1.14989354e-02,1.10499611e-01,1.10694910e-01,3.12500000e-05,745342
461,128.729492,40,1.19406353e-02,1.14995655e-02,1.11450061e-01,1.11554898e-01,3.12500000e-05,745342
462,131.560028,40,1.19427526e-02,1.15014033e-02,1.10364553e-01,1.10529262e-01,3.12500000e-05,745342
463,125.685887,40,1.19253790e-02,1.14839707e-02,1.10052584e-01,1.10306576e-01,3.12500000e-05,745342
464,127.082590,40,1.18732945e-02,1.14320742e-02,1.10865932e-01,1.11066396e-01,3.12500000e-05,745342
465,121.731778,40,1.19358096e-02,1.14933853e-02,1.09797875e-01,1.10051835e-01,3.12500000e-05,745342
466,119.404800,40,1.19117784e-02,1.14704847e-02,1.09906895e-01,1.10096962e-01,3.12500000e-05,745342
467,120.049912,40,1.20612790e-02,1.16182530e-02,1.09844314e-01,1.10041282e-01,3.12500000e-05,745342
468,118.190408,40,1.18856650e-02,1.14441929e-02,1.10080622e-01,1.10231299e-01,3.12500000e-05,745342
469,119.104869,40,1.18115348e-02,1.13694536e-02,1.10383883e-01,1.10365116e-01,3.12500000e-05,745342
470,122.842576,40,1.18314615e-02,1.13884854e-02,1.09579515e-01,1.09970080e-01,3.12500000e-05,745342
471,119.134367,40,1.18508100e-02,1.14080358e-02,1.10466865e-01,1.10697479e-01,3.12500000e-05,745342
472,118.369180,40,1.18099378e-02,1.13678548e-02,1.10456439e-01,1.10747253e-01,3.12500000e-05,745342
473,118.099766,40,1.17978450e-02,1.13560631e-02,1.10102319e-01,1.10343931e-01,3.12500000e-05,745342
474,120.229075,40,1.17797116e-02,1.13367064e-02,1.09859732e-01,1.10160157e-01,3.12500000e-05,745342
475,118.080990,40,1.17288836e-02,1.12872370e-02,1.10017973e-01,1.10247768e-01,3.12500000e-05,745342
476,117.736704,40,1.17860795e-02,1.13424638e-02,1.09267290e-01,1.09567039e-01,3.12500000e-05,745342
477,115.965571,40,1.17190241e-02,1.12773412e-02,1.09960232e-01,1.10042055e-01,3.12500000e-05,745342
478,117.833126,40,1.17880272e-02,1.13440713e-02,1.08954151e-01,1.09302863e-01,3.12500000e-05,745342
479,114.736864,40,1.18076109e-02,1.13630136e-02,1.09017460e-01,1.09265738e-01,3.12500000e-05,745342
480,114.968287,40,1.16915549e-02,1.12488784e-02,1.09055360e-01,1.09371936e-01,3.12500000e-05,745342
481,114.087599,40,1.17053145e-02,1.12620598e-02,1.09842354e-01,1.09955867e-01,3.12500000e-05,745342
482,114.278273,40,1.17028644e-02,1.12601613e-02,1.08927985e-01,1.09305673e-01,3.12500000e-05,745342
483,114.012479,40,1.16570033e-02,1.12134997e-02,1.09440698e-01,1.09654896e-01,3.12500000e-05,745342
484,112.132308,40,1.16314342e-02,1.11871042e-02,1.09007195e-01,1.09251626e-01,3.12500000e-05,745342
485,112.332071,40,1.16197918e-02,1.11766830e-02,1.08779879e-01,1.09111375e-01,3.12500000e-05,745342
486,111.005460,40,1.16728150e-02,1.12288577e-02,1.09456605e-01,1.09561315e-01,3.12500000e-05,745342
487,112.461324,40,1.16552293e-02,1.12126878e-02,1.08636854e-01,1.08805968e-01,3.12500000e-05,745342
488,111.946379,40,1.16061789e-02,1.11622160e-02,1.09958420e-01,1.10019124e-01,3.12500000e-05,745342
489,113.973683,40,1.16573079e-02,1.12134459e-02,1.08572893e-01,1.08788630e-01,3.12500000e-05,745342
490,112.360199,40,1.15601397e-02,1.11151480e-02,1.08463923e-01,1.08731878e-01,3.12500000e-05,745342
491,111.896297,40,1.15614355e-02,1.11167482e-02,1.08803781e-01,1.09091776e-01,3.12500000e-05,745342
492,111.303541,40,1.15471942e-02,1.11024943e-02,1.08578426e-01,1.08797927e-01,3.12500000e-05,745342
493,112.689868,40,1.15347527e-02,1.10912179e-02,1.08612944e-01,1.08870915e-01,3.12500000e-05,745342
494,112.131817,40,1.15155315e-02,1.10699671e-02,1.08215573e-01,1.08462457e-01,3.12500000e-05,745342
495,111.915681,40,1.14889606e-02,1.10447058e-02,1.08587120e-01,1.08810649e-01,3.12500000e-05,745342
496,111.600075,40,1.14520822e-02,1.10076515e-02,1.08130530e-01,1.08318344e-01,3.12500000e-05,745342
