nohup: ignoring input
epoch 0000 | 223.23s | train_full 6.830777e-01 | test_full 5.778396e-01
epoch 0357 | 223.59s | train_full 5.126695e-02 | test_full 4.879283e-02
epoch 0358 | 215.09s | train_full 5.154366e-02 | test_full 5.131816e-02
epoch 0359 | 212.31s | train_full 5.102348e-02 | test_full 4.941994e-02
epoch 0360 | 219.63s | train_full 5.227184e-02 | test_full 5.167364e-02
epoch 0361 | 221.58s | train_full 5.091901e-02 | test_full 5.142701e-02
epoch 0362 | 214.79s | train_full 5.319084e-02 | test_full 4.913310e-02
epoch 0363 | 213.15s | train_full 5.462081e-02 | test_full 5.001120e-02
epoch 0364 | 213.62s | train_full 5.163572e-02 | test_full 5.049553e-02
epoch 0365 | 210.64s | train_full 5.167895e-02 | test_full 5.012743e-02
epoch 0366 | 207.36s | train_full 5.117523e-02 | test_full 5.980822e-02
epoch 0367 | 207.79s | train_full 5.349163e-02 | test_full 4.939937e-02
epoch 0368 | 207.59s | train_full 5.237957e-02 | test_full 5.267305e-02
epoch 0369 | 210.17s | train_full 5.120899e-02 | test_full 5.341407e-02
epoch 0370 | 209.16s | train_full 5.340828e-02 | test_full 5.676603e-02
epoch 0371 | 206.09s | train_full 5.158598e-02 | test_full 4.898543e-02
epoch 0372 | 209.31s | train_full 5.141068e-02 | test_full 5.131512e-02
epoch 0373 | 210.07s | train_full 5.140491e-02 | test_full 5.241548e-02
epoch 0374 | 207.91s | train_full 5.396420e-02 | test_full 4.844022e-02
epoch 0375 | 208.46s | train_full 5.133877e-02 | test_full 5.121720e-02
epoch 0376 | 207.85s | train_full 5.089204e-02 | test_full 5.036961e-02
epoch 0377 | 203.38s | train_full 5.085608e-02 | test_full 4.908743e-02
epoch 0378 | 204.01s | train_full 5.105068e-02 | test_full 4.887448e-02
epoch 0379 | 202.78s | train_full 5.102794e-02 | test_full 5.442642e-02
epoch 0380 | 203.51s | train_full 5.148177e-02 | test_full 5.063098e-02
epoch 0381 | 208.31s | train_full 5.133798e-02 | test_full 5.024854e-02
epoch 0382 | 212.29s | train_full 5.223675e-02 | test_full 5.516017e-02
epoch 0383 | 210.96s | train_full 5.209124e-02 | test_full 5.145598e-02
epoch 0384 | 210.68s | train_full 5.231187e-02 | test_full 4.913229e-02
epoch 0385 | 212.68s | train_full 5.102980e-02 | test_full 5.128783e-02
epoch 0386 | 210.78s | train_full 5.105312e-02 | test_full 4.871676e-02
epoch 0387 | 210.48s | train_full 5.188844e-02 | test_full 5.122777e-02
epoch 0388 | 212.02s | train_full 5.143168e-02 | test_full 4.886885e-02
epoch 0389 | 211.36s | train_full 5.172482e-02 | test_full 4.862425e-02
epoch 0390 | 212.43s | train_full 5.222062e-02 | test_full 5.016784e-02
epoch 0391 | 220.41s | train_full 5.299935e-02 | test_full 5.152500e-02
epoch 0392 | 214.37s | train_full 5.167691e-02 | test_full 4.781598e-02
epoch 0393 | 214.71s | train_full 5.349586e-02 | test_full 6.603543e-02
epoch 0394 | 213.79s | train_full 5.687147e-02 | test_full 5.074158e-02
epoch 0395 | 213.13s | train_full 5.007401e-02 | test_full 5.198910e-02
epoch 0396 | 214.21s | train_full 5.084092e-02 | test_full 5.240322e-02
epoch 0397 | 211.47s | train_full 5.392994e-02 | test_full 4.967432e-02
epoch 0398 | 212.59s | train_full 5.181547e-02 | test_full 5.052463e-02
epoch 0399 | 212.87s | train_full 5.123290e-02 | test_full 6.470718e-02
epoch 0400 | 211.57s | train_full 5.051694e-02 | test_full 4.908301e-02
epoch 0401 | 212.68s | train_full 4.834784e-02 | test_full 4.775109e-02
epoch 0402 | 218.50s | train_full 4.842346e-02 | test_full 4.755346e-02
epoch 0403 | 216.15s | train_full 4.822483e-02 | test_full 4.793157e-02
epoch 0404 | 214.06s | train_full 4.862713e-02 | test_full 5.067745e-02
epoch 0405 | 213.44s | train_full 4.824661e-02 | test_full 4.953529e-02
epoch 0406 | 219.90s | train_full 4.781937e-02 | test_full 5.208337e-02
epoch 0407 | 214.84s | train_full 4.805004e-02 | test_full 4.692256e-02
epoch 0408 | 212.67s | train_full 4.780168e-02 | test_full 5.618894e-02
epoch 0409 | 224.64s | train_full 4.898111e-02 | test_full 5.076941e-02
epoch 0410 | 259.06s | train_full 4.904305e-02 | test_full 4.738279e-02
epoch 0411 | 211.90s | train_full 4.769581e-02 | test_full 4.742805e-02
epoch 0412 | 276.23s | train_full 4.838374e-02 | test_full 4.977882e-02
epoch 0413 | 282.28s | train_full 4.767247e-02 | test_full 5.189665e-02
epoch 0414 | 308.89s | train_full 4.862053e-02 | test_full 4.800114e-02
epoch 0415 | 330.93s | train_full 4.732357e-02 | test_full 4.840091e-02
epoch 0416 | 327.07s | train_full 4.916025e-02 | test_full 4.838743e-02
epoch 0417 | 317.76s | train_full 4.878557e-02 | test_full 4.853800e-02
epoch 0418 | 318.58s | train_full 4.751414e-02 | test_full 4.802834e-02
epoch 0419 | 299.72s | train_full 4.760272e-02 | test_full 4.651313e-02
epoch 0420 | 349.12s | train_full 4.754979e-02 | test_full 4.840478e-02
epoch 0421 | 258.69s | train_full 4.693413e-02 | test_full 4.742122e-02
epoch 0422 | 208.53s | train_full 4.736788e-02 | test_full 4.669678e-02
epoch 0423 | 208.39s | train_full 4.748931e-02 | test_full 4.766238e-02
epoch 0424 | 208.44s | train_full 4.742181e-02 | test_full 4.598987e-02
epoch 0425 | 206.16s | train_full 4.737659e-02 | test_full 4.623179e-02
epoch 0426 | 208.15s | train_full 4.709800e-02 | test_full 4.729446e-02
epoch 0427 | 205.79s | train_full 4.744567e-02 | test_full 4.945153e-02
epoch 0428 | 208.26s | train_full 4.737342e-02 | test_full 4.722863e-02
epoch 0429 | 207.89s | train_full 4.742675e-02 | test_full 4.818480e-02
epoch 0430 | 209.86s | train_full 4.726131e-02 | test_full 4.619147e-02
epoch 0431 | 207.92s | train_full 4.686632e-02 | test_full 4.667534e-02
epoch 0432 | 206.67s | train_full 4.896342e-02 | test_full 5.012804e-02
epoch 0433 | 205.57s | train_full 4.792215e-02 | test_full 4.605474e-02
epoch 0434 | 208.54s | train_full 4.678688e-02 | test_full 4.637785e-02
epoch 0435 | 209.17s | train_full 4.702039e-02 | test_full 4.875204e-02
epoch 0436 | 208.41s | train_full 4.822866e-02 | test_full 4.877575e-02
epoch 0437 | 207.75s | train_full 4.723201e-02 | test_full 4.847869e-02
epoch 0438 | 208.89s | train_full 4.709111e-02 | test_full 4.728238e-02
epoch 0439 | 209.23s | train_full 4.760695e-02 | test_full 4.558568e-02
epoch 0440 | 208.37s | train_full 4.684397e-02 | test_full 4.582105e-02
epoch 0441 | 209.15s | train_full 4.714901e-02 | test_full 4.565594e-02
epoch 0442 | 208.62s | train_full 4.623480e-02 | test_full 4.593647e-02
epoch 0443 | 204.15s | train_full 4.680285e-02 | test_full 4.668043e-02
epoch 0444 | 207.53s | train_full 4.745488e-02 | test_full 5.221475e-02
epoch 0445 | 207.63s | train_full 4.707235e-02 | test_full 4.639912e-02
epoch 0446 | 206.41s | train_full 4.812142e-02 | test_full 4.827551e-02
epoch 0447 | 208.03s | train_full 4.736659e-02 | test_full 4.672849e-02
epoch 0448 | 208.81s | train_full 4.709786e-02 | test_full 4.541038e-02
epoch 0449 | 207.96s | train_full 4.772474e-02 | test_full 4.829005e-02
epoch 0450 | 208.73s | train_full 4.728636e-02 | test_full 4.745858e-02
epoch 0451 | 208.34s | train_full 4.665911e-02 | test_full 4.695672e-02
epoch 0452 | 208.13s | train_full 4.649673e-02 | test_full 4.598405e-02
epoch 0453 | 208.20s | train_full 4.701630e-02 | test_full 4.809096e-02
epoch 0454 | 207.49s | train_full 4.654897e-02 | test_full 4.553547e-02
epoch 0455 | 208.13s | train_full 4.667004e-02 | test_full 4.719733e-02
epoch 0456 | 206.36s | train_full 4.618372e-02 | test_full 4.529180e-02
epoch 0457 | 207.86s | train_full 4.661176e-02 | test_full 4.622072e-02
epoch 0458 | 205.55s | train_full 4.763408e-02 | test_full 4.828675e-02
epoch 0459 | 205.77s | train_full 4.661858e-02 | test_full 4.687938e-02
epoch 0460 | 207.87s | train_full 4.618533e-02 | test_full 4.576182e-02
epoch 0461 | 208.12s | train_full 4.677937e-02 | test_full 4.637172e-02
epoch 0462 | 210.13s | train_full 4.640335e-02 | test_full 4.550480e-02
epoch 0463 | 209.19s | train_full 4.612911e-02 | test_full 4.547741e-02
epoch 0464 | 209.91s | train_full 4.592172e-02 | test_full 4.799836e-02
epoch 0465 | 207.89s | train_full 4.639669e-02 | test_full 4.673873e-02
epoch 0466 | 211.07s | train_full 4.619854e-02 | test_full 4.589252e-02
epoch 0467 | 207.70s | train_full 4.660112e-02 | test_full 5.154994e-02
epoch 0468 | 206.87s | train_full 4.613783e-02 | test_full 4.740644e-02
epoch 0469 | 207.53s | train_full 4.687419e-02 | test_full 5.000542e-02
epoch 0470 | 207.70s | train_full 4.626095e-02 | test_full 4.613586e-02
epoch 0471 | 207.18s | train_full 4.608437e-02 | test_full 4.641766e-02
epoch 0472 | 207.92s | train_full 4.736453e-02 | test_full 4.721785e-02
epoch 0473 | 207.40s | train_full 4.685989e-02 | test_full 4.719076e-02
epoch 0474 | 206.52s | train_full 4.698264e-02 | test_full 4.831641e-02
epoch 0475 | 206.21s | train_full 4.680707e-02 | test_full 4.726053e-02
epoch 0476 | 208.66s | train_full 4.790268e-02 | test_full 4.564478e-02
epoch 0477 | 207.25s | train_full 4.666947e-02 | test_full 4.925961e-02
epoch 0478 | 207.91s | train_full 4.607291e-02 | test_full 4.552703e-02
epoch 0479 | 206.86s | train_full 4.618972e-02 | test_full 4.572503e-02
epoch 0480 | 204.78s | train_full 4.703806e-02 | test_full 4.673512e-02
epoch 0481 | 207.48s | train_full 4.581703e-02 | test_full 4.679141e-02
epoch 0482 | 205.91s | train_full 4.656680e-02 | test_full 4.745470e-02
epoch 0483 | 205.47s | train_full 4.582266e-02 | test_full 4.590860e-02
epoch 0484 | 205.42s | train_full 4.634734e-02 | test_full 4.586637e-02
epoch 0485 | 207.79s | train_full 4.645063e-02 | test_full 4.679969e-02
epoch 0486 | 220.57s | train_full 4.605451e-02 | test_full 5.099867e-02
epoch 0487 | 228.16s | train_full 4.716916e-02 | test_full 4.538241e-02
epoch 0488 | 233.43s | train_full 4.631637e-02 | test_full 4.508797e-02
epoch 0489 | 234.31s | train_full 4.582163e-02 | test_full 4.634422e-02
epoch 0490 | 235.38s | train_full 4.613035e-02 | test_full 4.590964e-02
epoch 0491 | 232.75s | train_full 4.620627e-02 | test_full 4.577849e-02
epoch 0492 | 231.71s | train_full 4.563661e-02 | test_full 4.641845e-02
epoch 0493 | 231.10s | train_full 4.600072e-02 | test_full 4.657998e-02
epoch 0494 | 225.54s | train_full 4.571880e-02 | test_full 4.456521e-02
epoch 0495 | 225.98s | train_full 4.581077e-02 | test_full 4.622367e-02
epoch 0496 | 227.05s | train_full 4.590474e-02 | test_full 4.438701e-02
epoch 0497 | 221.31s | train_full 4.573256e-02 | test_full 4.458772e-02
epoch 0498 | 225.13s | train_full 4.627302e-02 | test_full 4.837711e-02
epoch 0499 | 223.27s | train_full 4.553836e-02 | test_full 4.406921e-02
