nohup: ignoring input
epoch 0000 | 38.57s | train_full 6.637538e-01 | test_full 4.831036e-01
epoch 0357 | 36.81s | train_full 1.312823e-01 | test_full 1.653362e-01
epoch 0358 | 36.95s | train_full 1.310657e-01 | test_full 1.631070e-01
epoch 0359 | 37.01s | train_full 1.309438e-01 | test_full 1.655934e-01
epoch 0360 | 36.49s | train_full 1.329989e-01 | test_full 1.685866e-01
epoch 0361 | 36.60s | train_full 1.334148e-01 | test_full 1.640390e-01
epoch 0362 | 36.32s | train_full 1.312900e-01 | test_full 1.639647e-01
epoch 0363 | 36.75s | train_full 1.306466e-01 | test_full 1.637463e-01
epoch 0364 | 36.26s | train_full 1.312000e-01 | test_full 1.629226e-01
epoch 0365 | 36.39s | train_full 1.301484e-01 | test_full 1.628713e-01
epoch 0366 | 36.64s | train_full 1.301297e-01 | test_full 1.630084e-01
epoch 0367 | 36.50s | train_full 1.324249e-01 | test_full 1.666732e-01
epoch 0368 | 36.46s | train_full 1.362404e-01 | test_full 1.682694e-01
epoch 0369 | 36.89s | train_full 1.344402e-01 | test_full 1.655126e-01
epoch 0370 | 37.16s | train_full 1.326890e-01 | test_full 1.651457e-01
epoch 0371 | 37.13s | train_full 1.312241e-01 | test_full 1.632645e-01
epoch 0372 | 36.13s | train_full 1.305531e-01 | test_full 1.626553e-01
epoch 0373 | 36.00s | train_full 1.296401e-01 | test_full 1.628577e-01
epoch 0374 | 36.69s | train_full 1.299104e-01 | test_full 1.643723e-01
epoch 0375 | 37.44s | train_full 1.299559e-01 | test_full 1.627583e-01
epoch 0376 | 36.91s | train_full 1.295299e-01 | test_full 1.622363e-01
epoch 0377 | 36.48s | train_full 1.304482e-01 | test_full 1.639405e-01
epoch 0378 | 36.10s | train_full 1.316869e-01 | test_full 1.635837e-01
epoch 0379 | 36.73s | train_full 1.300861e-01 | test_full 1.642543e-01
epoch 0380 | 36.18s | train_full 1.316136e-01 | test_full 1.630613e-01
epoch 0381 | 37.43s | train_full 1.317454e-01 | test_full 1.634610e-01
epoch 0382 | 36.91s | train_full 1.311353e-01 | test_full 1.690277e-01
epoch 0383 | 36.67s | train_full 1.336067e-01 | test_full 1.647755e-01
epoch 0384 | 36.00s | train_full 1.310364e-01 | test_full 1.629211e-01
epoch 0385 | 36.95s | train_full 1.300701e-01 | test_full 1.636154e-01
epoch 0386 | 37.53s | train_full 1.294722e-01 | test_full 1.634141e-01
epoch 0387 | 37.15s | train_full 1.322935e-01 | test_full 1.644987e-01
epoch 0388 | 37.04s | train_full 1.328778e-01 | test_full 1.653786e-01
epoch 0389 | 36.35s | train_full 1.309725e-01 | test_full 1.629260e-01
epoch 0390 | 35.61s | train_full 1.293171e-01 | test_full 1.630109e-01
epoch 0391 | 36.33s | train_full 1.291344e-01 | test_full 1.620873e-01
epoch 0392 | 35.65s | train_full 1.296686e-01 | test_full 1.627484e-01
epoch 0393 | 36.55s | train_full 1.303121e-01 | test_full 1.651215e-01
epoch 0394 | 36.01s | train_full 1.304708e-01 | test_full 1.623328e-01
epoch 0395 | 37.23s | train_full 1.292491e-01 | test_full 1.621473e-01
epoch 0396 | 36.73s | train_full 1.309992e-01 | test_full 1.621169e-01
epoch 0397 | 36.52s | train_full 1.315198e-01 | test_full 1.659076e-01
epoch 0398 | 36.44s | train_full 1.330545e-01 | test_full 1.643078e-01
epoch 0399 | 36.98s | train_full 1.306755e-01 | test_full 1.622137e-01
epoch 0400 | 36.85s | train_full 1.284072e-01 | test_full 1.615059e-01
epoch 0401 | 36.78s | train_full 1.276078e-01 | test_full 1.617448e-01
epoch 0402 | 36.15s | train_full 1.275562e-01 | test_full 1.618504e-01
epoch 0403 | 36.28s | train_full 1.273131e-01 | test_full 1.615124e-01
epoch 0404 | 36.80s | train_full 1.272329e-01 | test_full 1.612626e-01
epoch 0405 | 36.35s | train_full 1.271960e-01 | test_full 1.612387e-01
epoch 0406 | 36.01s | train_full 1.271954e-01 | test_full 1.612559e-01
epoch 0407 | 37.27s | train_full 1.271375e-01 | test_full 1.615268e-01
epoch 0408 | 36.55s | train_full 1.271124e-01 | test_full 1.613381e-01
epoch 0409 | 37.34s | train_full 1.270532e-01 | test_full 1.613560e-01
epoch 0410 | 36.53s | train_full 1.271334e-01 | test_full 1.613793e-01
epoch 0411 | 38.14s | train_full 1.271335e-01 | test_full 1.615308e-01
epoch 0412 | 36.32s | train_full 1.270587e-01 | test_full 1.611230e-01
epoch 0413 | 36.64s | train_full 1.270694e-01 | test_full 1.613178e-01
epoch 0414 | 37.03s | train_full 1.271478e-01 | test_full 1.613076e-01
epoch 0415 | 36.05s | train_full 1.270690e-01 | test_full 1.612864e-01
epoch 0416 | 36.37s | train_full 1.271754e-01 | test_full 1.616360e-01
epoch 0417 | 36.88s | train_full 1.270796e-01 | test_full 1.612552e-01
epoch 0418 | 35.98s | train_full 1.274420e-01 | test_full 1.616822e-01
epoch 0419 | 36.88s | train_full 1.278636e-01 | test_full 1.617036e-01
epoch 0420 | 36.59s | train_full 1.283301e-01 | test_full 1.614652e-01
epoch 0421 | 36.38s | train_full 1.276057e-01 | test_full 1.609837e-01
epoch 0422 | 37.71s | train_full 1.272584e-01 | test_full 1.613601e-01
epoch 0423 | 36.37s | train_full 1.270865e-01 | test_full 1.612709e-01
epoch 0424 | 36.21s | train_full 1.272565e-01 | test_full 1.613529e-01
epoch 0425 | 36.89s | train_full 1.269541e-01 | test_full 1.608510e-01
epoch 0426 | 37.21s | train_full 1.268015e-01 | test_full 1.609599e-01
epoch 0427 | 37.08s | train_full 1.266611e-01 | test_full 1.611155e-01
epoch 0428 | 35.85s | train_full 1.266371e-01 | test_full 1.610211e-01
epoch 0429 | 37.53s | train_full 1.266996e-01 | test_full 1.611535e-01
epoch 0430 | 36.31s | train_full 1.273011e-01 | test_full 1.618474e-01
epoch 0431 | 36.24s | train_full 1.270687e-01 | test_full 1.617565e-01
epoch 0432 | 36.70s | train_full 1.271069e-01 | test_full 1.609357e-01
epoch 0433 | 35.49s | train_full 1.268516e-01 | test_full 1.606929e-01
epoch 0434 | 36.83s | train_full 1.265842e-01 | test_full 1.613966e-01
epoch 0435 | 36.11s | train_full 1.267773e-01 | test_full 1.610028e-01
epoch 0436 | 38.36s | train_full 1.269833e-01 | test_full 1.616127e-01
epoch 0437 | 36.10s | train_full 1.274691e-01 | test_full 1.608024e-01
epoch 0438 | 36.70s | train_full 1.271664e-01 | test_full 1.610573e-01
epoch 0439 | 36.27s | train_full 1.267161e-01 | test_full 1.612049e-01
epoch 0440 | 36.76s | train_full 1.262988e-01 | test_full 1.614401e-01
epoch 0441 | 36.57s | train_full 1.262069e-01 | test_full 1.605663e-01
epoch 0442 | 36.87s | train_full 1.265604e-01 | test_full 1.607677e-01
epoch 0443 | 36.56s | train_full 1.266321e-01 | test_full 1.610118e-01
epoch 0444 | 37.12s | train_full 1.267166e-01 | test_full 1.608320e-01
epoch 0445 | 36.52s | train_full 1.264227e-01 | test_full 1.605846e-01
epoch 0446 | 36.44s | train_full 1.264313e-01 | test_full 1.606420e-01
epoch 0447 | 36.28s | train_full 1.263481e-01 | test_full 1.608408e-01
epoch 0448 | 35.80s | train_full 1.262450e-01 | test_full 1.603395e-01
epoch 0449 | 37.13s | train_full 1.259655e-01 | test_full 1.607217e-01
epoch 0450 | 36.12s | train_full 1.262716e-01 | test_full 1.609273e-01
epoch 0451 | 36.60s | train_full 1.264307e-01 | test_full 1.604879e-01
epoch 0452 | 36.67s | train_full 1.259864e-01 | test_full 1.601408e-01
epoch 0453 | 36.20s | train_full 1.259914e-01 | test_full 1.602168e-01
epoch 0454 | 36.85s | train_full 1.259247e-01 | test_full 1.602372e-01
epoch 0455 | 37.19s | train_full 1.262433e-01 | test_full 1.601644e-01
epoch 0456 | 35.82s | train_full 1.263677e-01 | test_full 1.611869e-01
epoch 0457 | 36.49s | train_full 1.260488e-01 | test_full 1.604332e-01
epoch 0458 | 36.03s | train_full 1.264582e-01 | test_full 1.618138e-01
epoch 0459 | 36.73s | train_full 1.273335e-01 | test_full 1.605091e-01
epoch 0460 | 36.91s | train_full 1.274850e-01 | test_full 1.637084e-01
epoch 0461 | 36.11s | train_full 1.260277e-01 | test_full 1.604991e-01
epoch 0462 | 36.38s | train_full 1.257087e-01 | test_full 1.603333e-01
epoch 0463 | 36.71s | train_full 1.257145e-01 | test_full 1.602591e-01
epoch 0464 | 36.11s | train_full 1.255338e-01 | test_full 1.601929e-01
epoch 0465 | 36.11s | train_full 1.254388e-01 | test_full 1.607316e-01
epoch 0466 | 35.94s | train_full 1.259892e-01 | test_full 1.606186e-01
epoch 0467 | 36.70s | train_full 1.257330e-01 | test_full 1.604360e-01
epoch 0468 | 36.75s | train_full 1.254442e-01 | test_full 1.602307e-01
epoch 0469 | 36.72s | train_full 1.254981e-01 | test_full 1.603817e-01
epoch 0470 | 36.53s | train_full 1.253483e-01 | test_full 1.606155e-01
epoch 0471 | 36.73s | train_full 1.257330e-01 | test_full 1.608516e-01
epoch 0472 | 36.61s | train_full 1.260032e-01 | test_full 1.600754e-01
epoch 0473 | 36.21s | train_full 1.263575e-01 | test_full 1.632368e-01
epoch 0474 | 35.58s | train_full 1.266163e-01 | test_full 1.598085e-01
epoch 0475 | 35.94s | train_full 1.254064e-01 | test_full 1.597184e-01
epoch 0476 | 36.51s | train_full 1.256281e-01 | test_full 1.600458e-01
epoch 0477 | 36.47s | train_full 1.254729e-01 | test_full 1.594995e-01
epoch 0478 | 36.88s | train_full 1.257447e-01 | test_full 1.596816e-01
epoch 0479 | 36.21s | train_full 1.260603e-01 | test_full 1.607062e-01
epoch 0480 | 36.73s | train_full 1.253011e-01 | test_full 1.606536e-01
epoch 0481 | 36.40s | train_full 1.252324e-01 | test_full 1.602002e-01
epoch 0482 | 37.24s | train_full 1.249342e-01 | test_full 1.606447e-01
epoch 0483 | 36.66s | train_full 1.251725e-01 | test_full 1.596406e-01
epoch 0484 | 36.98s | train_full 1.251778e-01 | test_full 1.605185e-01
epoch 0485 | 36.15s | train_full 1.253473e-01 | test_full 1.603234e-01
epoch 0486 | 37.26s | train_full 1.254898e-01 | test_full 1.602823e-01
epoch 0487 | 35.89s | train_full 1.262520e-01 | test_full 1.614338e-01
epoch 0488 | 36.03s | train_full 1.258876e-01 | test_full 1.598877e-01
epoch 0489 | 37.68s | train_full 1.257586e-01 | test_full 1.602689e-01
epoch 0490 | 37.55s | train_full 1.254132e-01 | test_full 1.604724e-01
epoch 0491 | 36.50s | train_full 1.251826e-01 | test_full 1.600320e-01
epoch 0492 | 36.45s | train_full 1.248385e-01 | test_full 1.594771e-01
epoch 0493 | 37.81s | train_full 1.249466e-01 | test_full 1.601104e-01
epoch 0494 | 37.46s | train_full 1.250151e-01 | test_full 1.593889e-01
epoch 0495 | 37.91s | train_full 1.245415e-01 | test_full 1.593428e-01
epoch 0496 | 36.69s | train_full 1.247475e-01 | test_full 1.599963e-01
epoch 0497 | 36.48s | train_full 1.251853e-01 | test_full 1.599183e-01
epoch 0498 | 36.66s | train_full 1.251554e-01 | test_full 1.593557e-01
epoch 0499 | 36.37s | train_full 1.250064e-01 | test_full 1.597416e-01
