nohup: ignoring input
epoch 0000 | 213.59s | train_full 6.861886e-01 | test_full 5.825454e-01
epoch 0357 | 193.22s | train_full 5.753390e-02 | test_full 5.402871e-02
epoch 0358 | 193.48s | train_full 5.732472e-02 | test_full 5.963665e-02
epoch 0359 | 193.65s | train_full 5.901795e-02 | test_full 5.662483e-02
epoch 0360 | 193.22s | train_full 5.927891e-02 | test_full 5.728258e-02
epoch 0361 | 189.96s | train_full 5.830648e-02 | test_full 6.050948e-02
epoch 0362 | 191.61s | train_full 5.650968e-02 | test_full 5.376446e-02
epoch 0363 | 191.71s | train_full 5.583744e-02 | test_full 5.545969e-02
epoch 0364 | 190.84s | train_full 5.714370e-02 | test_full 5.824042e-02
epoch 0365 | 192.88s | train_full 5.697792e-02 | test_full 5.742617e-02
epoch 0366 | 192.28s | train_full 5.605388e-02 | test_full 5.638701e-02
epoch 0367 | 192.36s | train_full 5.712382e-02 | test_full 5.312925e-02
epoch 0368 | 194.23s | train_full 5.582835e-02 | test_full 5.689508e-02
epoch 0369 | 193.80s | train_full 5.539043e-02 | test_full 6.025247e-02
epoch 0370 | 193.74s | train_full 5.634467e-02 | test_full 6.511948e-02
epoch 0371 | 192.22s | train_full 5.742271e-02 | test_full 6.175900e-02
epoch 0372 | 193.44s | train_full 5.759638e-02 | test_full 6.022471e-02
epoch 0373 | 194.47s | train_full 5.679665e-02 | test_full 6.220506e-02
epoch 0374 | 193.59s | train_full 5.844006e-02 | test_full 5.457560e-02
epoch 0375 | 193.72s | train_full 5.639558e-02 | test_full 5.416666e-02
epoch 0376 | 193.94s | train_full 5.639238e-02 | test_full 5.566305e-02
epoch 0377 | 190.45s | train_full 5.566993e-02 | test_full 5.470725e-02
epoch 0378 | 190.63s | train_full 5.703959e-02 | test_full 5.465075e-02
epoch 0379 | 190.59s | train_full 5.709866e-02 | test_full 5.394700e-02
epoch 0380 | 194.01s | train_full 5.941602e-02 | test_full 5.791938e-02
epoch 0381 | 191.43s | train_full 5.800305e-02 | test_full 6.273021e-02
epoch 0382 | 190.34s | train_full 5.742455e-02 | test_full 6.366170e-02
epoch 0383 | 191.03s | train_full 5.695117e-02 | test_full 5.493735e-02
epoch 0384 | 193.55s | train_full 5.568232e-02 | test_full 5.301934e-02
epoch 0385 | 192.72s | train_full 5.535387e-02 | test_full 5.589884e-02
epoch 0386 | 192.60s | train_full 5.752746e-02 | test_full 5.444467e-02
epoch 0387 | 193.10s | train_full 5.887132e-02 | test_full 5.679739e-02
epoch 0388 | 202.91s | train_full 5.554262e-02 | test_full 5.495198e-02
epoch 0389 | 192.59s | train_full 5.575363e-02 | test_full 5.734960e-02
epoch 0390 | 192.59s | train_full 5.719474e-02 | test_full 5.645385e-02
epoch 0391 | 193.04s | train_full 5.674569e-02 | test_full 5.231688e-02
epoch 0392 | 193.11s | train_full 5.554412e-02 | test_full 5.396834e-02
epoch 0393 | 193.61s | train_full 5.470021e-02 | test_full 5.546739e-02
epoch 0394 | 192.53s | train_full 5.553133e-02 | test_full 5.829418e-02
epoch 0395 | 192.59s | train_full 5.621882e-02 | test_full 5.770014e-02
epoch 0396 | 191.06s | train_full 5.537087e-02 | test_full 5.467187e-02
epoch 0397 | 190.32s | train_full 5.541026e-02 | test_full 5.685901e-02
epoch 0398 | 193.04s | train_full 5.610410e-02 | test_full 5.725742e-02
epoch 0399 | 193.68s | train_full 5.536660e-02 | test_full 5.384924e-02
epoch 0400 | 193.38s | train_full 5.391216e-02 | test_full 5.417805e-02
epoch 0401 | 192.94s | train_full 5.309306e-02 | test_full 5.236921e-02
epoch 0402 | 193.42s | train_full 5.347464e-02 | test_full 5.237710e-02
epoch 0403 | 194.96s | train_full 5.326566e-02 | test_full 5.384695e-02
epoch 0404 | 194.61s | train_full 5.337115e-02 | test_full 5.365810e-02
epoch 0405 | 196.48s | train_full 5.296274e-02 | test_full 5.245975e-02
epoch 0406 | 194.49s | train_full 5.230568e-02 | test_full 5.284001e-02
epoch 0407 | 195.06s | train_full 5.330299e-02 | test_full 5.269454e-02
epoch 0408 | 193.30s | train_full 5.377908e-02 | test_full 5.132422e-02
epoch 0409 | 194.39s | train_full 5.270363e-02 | test_full 5.165667e-02
epoch 0410 | 195.06s | train_full 5.290112e-02 | test_full 5.215336e-02
epoch 0411 | 195.64s | train_full 5.285620e-02 | test_full 5.333062e-02
epoch 0412 | 194.42s | train_full 5.263821e-02 | test_full 5.247083e-02
epoch 0413 | 193.13s | train_full 5.256829e-02 | test_full 5.132909e-02
epoch 0414 | 193.89s | train_full 5.308945e-02 | test_full 5.103437e-02
epoch 0415 | 191.99s | train_full 5.377707e-02 | test_full 5.183753e-02
epoch 0416 | 192.99s | train_full 5.264096e-02 | test_full 5.465913e-02
epoch 0417 | 192.51s | train_full 5.305276e-02 | test_full 5.157170e-02
epoch 0418 | 191.68s | train_full 5.234536e-02 | test_full 5.349534e-02
epoch 0419 | 193.73s | train_full 5.188505e-02 | test_full 5.196870e-02
epoch 0420 | 197.52s | train_full 5.349866e-02 | test_full 5.123209e-02
epoch 0421 | 196.25s | train_full 5.252031e-02 | test_full 5.135773e-02
epoch 0422 | 192.56s | train_full 5.209239e-02 | test_full 5.530280e-02
epoch 0423 | 193.08s | train_full 5.348047e-02 | test_full 5.172014e-02
epoch 0424 | 194.51s | train_full 5.208556e-02 | test_full 5.086749e-02
epoch 0425 | 194.07s | train_full 5.283387e-02 | test_full 5.223351e-02
epoch 0426 | 193.96s | train_full 5.264718e-02 | test_full 5.388490e-02
epoch 0427 | 194.19s | train_full 5.181736e-02 | test_full 5.191414e-02
epoch 0428 | 193.99s | train_full 5.197382e-02 | test_full 5.087246e-02
epoch 0429 | 193.77s | train_full 5.177337e-02 | test_full 5.116641e-02
epoch 0430 | 192.99s | train_full 5.156154e-02 | test_full 5.105454e-02
epoch 0431 | 192.37s | train_full 5.156720e-02 | test_full 5.325091e-02
epoch 0432 | 193.29s | train_full 5.237053e-02 | test_full 5.049281e-02
epoch 0433 | 193.33s | train_full 5.188241e-02 | test_full 5.236696e-02
epoch 0434 | 190.68s | train_full 5.172796e-02 | test_full 5.039150e-02
epoch 0435 | 190.96s | train_full 5.123047e-02 | test_full 5.082968e-02
epoch 0436 | 191.07s | train_full 5.157410e-02 | test_full 5.028761e-02
epoch 0437 | 191.09s | train_full 5.237222e-02 | test_full 5.256209e-02
epoch 0438 | 191.17s | train_full 5.172333e-02 | test_full 5.038007e-02
epoch 0439 | 192.98s | train_full 5.128704e-02 | test_full 5.015269e-02
epoch 0440 | 192.40s | train_full 5.140808e-02 | test_full 5.131411e-02
epoch 0441 | 190.79s | train_full 5.131260e-02 | test_full 5.047026e-02
epoch 0442 | 194.53s | train_full 5.095139e-02 | test_full 5.121899e-02
epoch 0443 | 193.53s | train_full 5.227353e-02 | test_full 5.191187e-02
epoch 0444 | 193.49s | train_full 5.159873e-02 | test_full 5.288353e-02
epoch 0445 | 194.00s | train_full 5.158352e-02 | test_full 5.251589e-02
epoch 0446 | 192.74s | train_full 5.212991e-02 | test_full 5.160692e-02
epoch 0447 | 193.17s | train_full 5.178670e-02 | test_full 5.039085e-02
epoch 0448 | 193.89s | train_full 5.093006e-02 | test_full 5.059981e-02
epoch 0449 | 193.30s | train_full 5.137233e-02 | test_full 5.046097e-02
epoch 0450 | 193.05s | train_full 5.180549e-02 | test_full 5.330348e-02
epoch 0451 | 192.91s | train_full 5.194169e-02 | test_full 5.270826e-02
epoch 0452 | 194.83s | train_full 5.076927e-02 | test_full 5.248117e-02
epoch 0453 | 192.90s | train_full 5.116081e-02 | test_full 5.086192e-02
epoch 0454 | 191.44s | train_full 5.219245e-02 | test_full 5.134885e-02
epoch 0455 | 193.49s | train_full 5.175222e-02 | test_full 5.046841e-02
epoch 0456 | 191.45s | train_full 5.158477e-02 | test_full 5.015458e-02
epoch 0457 | 195.11s | train_full 5.202658e-02 | test_full 4.984325e-02
epoch 0458 | 195.84s | train_full 5.144960e-02 | test_full 5.023342e-02
epoch 0459 | 192.83s | train_full 5.084225e-02 | test_full 5.185134e-02
epoch 0460 | 196.33s | train_full 5.097275e-02 | test_full 5.175759e-02
epoch 0461 | 197.00s | train_full 5.085844e-02 | test_full 5.113246e-02
epoch 0462 | 192.64s | train_full 5.188925e-02 | test_full 5.203803e-02
epoch 0463 | 190.68s | train_full 5.164441e-02 | test_full 4.999945e-02
epoch 0464 | 195.90s | train_full 5.114599e-02 | test_full 5.004439e-02
epoch 0465 | 193.83s | train_full 5.115103e-02 | test_full 5.001474e-02
epoch 0466 | 194.55s | train_full 5.099804e-02 | test_full 5.663297e-02
epoch 0467 | 192.43s | train_full 5.092561e-02 | test_full 4.983062e-02
epoch 0468 | 192.74s | train_full 5.105863e-02 | test_full 5.150717e-02
epoch 0469 | 192.10s | train_full 5.125790e-02 | test_full 5.218914e-02
epoch 0470 | 192.61s | train_full 5.062543e-02 | test_full 4.927810e-02
epoch 0471 | 192.53s | train_full 5.047420e-02 | test_full 4.962992e-02
epoch 0472 | 191.92s | train_full 5.160210e-02 | test_full 5.047638e-02
epoch 0473 | 207.56s | train_full 5.043408e-02 | test_full 5.037093e-02
epoch 0474 | 197.16s | train_full 5.083944e-02 | test_full 5.038893e-02
epoch 0475 | 192.01s | train_full 5.080032e-02 | test_full 4.987108e-02
epoch 0476 | 192.49s | train_full 5.073426e-02 | test_full 4.971121e-02
epoch 0477 | 192.44s | train_full 5.068303e-02 | test_full 5.167006e-02
epoch 0478 | 195.03s | train_full 5.056575e-02 | test_full 4.912909e-02
epoch 0479 | 192.15s | train_full 5.091957e-02 | test_full 4.926499e-02
epoch 0480 | 194.53s | train_full 5.014672e-02 | test_full 4.900258e-02
epoch 0481 | 193.70s | train_full 5.079116e-02 | test_full 4.871038e-02
epoch 0482 | 192.48s | train_full 5.070978e-02 | test_full 5.009497e-02
epoch 0483 | 192.47s | train_full 5.035833e-02 | test_full 4.998307e-02
epoch 0484 | 191.67s | train_full 5.063783e-02 | test_full 5.083415e-02
epoch 0485 | 192.31s | train_full 5.106860e-02 | test_full 4.966314e-02
epoch 0486 | 194.90s | train_full 5.188730e-02 | test_full 4.942461e-02
epoch 0487 | 197.28s | train_full 4.998466e-02 | test_full 4.914956e-02
epoch 0488 | 192.74s | train_full 4.958682e-02 | test_full 4.961648e-02
epoch 0489 | 192.20s | train_full 5.108225e-02 | test_full 5.023881e-02
epoch 0490 | 189.61s | train_full 5.076095e-02 | test_full 5.003122e-02
epoch 0491 | 188.94s | train_full 5.003378e-02 | test_full 4.970524e-02
epoch 0492 | 189.28s | train_full 5.039247e-02 | test_full 5.485717e-02
epoch 0493 | 189.89s | train_full 5.054800e-02 | test_full 4.923312e-02
epoch 0494 | 192.83s | train_full 5.064600e-02 | test_full 5.436604e-02
epoch 0495 | 192.58s | train_full 4.987944e-02 | test_full 4.855619e-02
epoch 0496 | 194.18s | train_full 4.976340e-02 | test_full 4.939699e-02
epoch 0497 | 192.48s | train_full 5.065766e-02 | test_full 5.082159e-02
epoch 0498 | 192.75s | train_full 5.083633e-02 | test_full 4.977873e-02
epoch 0499 | 192.56s | train_full 5.101360e-02 | test_full 5.313530e-02
