nohup: ignoring input
epoch 0000 | 118.15s | train_full 8.044399e-01 | test_full 6.999394e-01
epoch 0357 | 101.73s | train_full 2.784894e-01 | test_full 2.828610e-01
epoch 0358 | 102.91s | train_full 2.773726e-01 | test_full 2.817802e-01
epoch 0359 | 100.86s | train_full 2.776131e-01 | test_full 2.807618e-01
epoch 0360 | 101.99s | train_full 2.780845e-01 | test_full 2.855668e-01
epoch 0361 | 101.79s | train_full 2.777932e-01 | test_full 2.847291e-01
epoch 0362 | 102.37s | train_full 2.774139e-01 | test_full 2.802555e-01
epoch 0363 | 102.06s | train_full 2.784996e-01 | test_full 2.809341e-01
epoch 0364 | 102.27s | train_full 2.774487e-01 | test_full 2.805327e-01
epoch 0365 | 102.57s | train_full 2.776975e-01 | test_full 2.814436e-01
epoch 0366 | 102.21s | train_full 2.774630e-01 | test_full 2.805343e-01
epoch 0367 | 102.19s | train_full 2.774455e-01 | test_full 2.826810e-01
epoch 0368 | 103.17s | train_full 2.771736e-01 | test_full 2.899438e-01
epoch 0369 | 101.08s | train_full 2.788773e-01 | test_full 2.823556e-01
epoch 0370 | 102.04s | train_full 2.789096e-01 | test_full 2.803432e-01
epoch 0371 | 101.91s | train_full 2.772571e-01 | test_full 2.852921e-01
epoch 0372 | 101.91s | train_full 2.777468e-01 | test_full 2.804393e-01
epoch 0373 | 102.92s | train_full 2.768659e-01 | test_full 2.811085e-01
epoch 0374 | 102.47s | train_full 2.779271e-01 | test_full 2.817443e-01
epoch 0375 | 102.32s | train_full 2.781172e-01 | test_full 2.830934e-01
epoch 0376 | 100.58s | train_full 2.782284e-01 | test_full 2.870389e-01
epoch 0377 | 100.49s | train_full 2.779128e-01 | test_full 2.841764e-01
epoch 0378 | 100.94s | train_full 2.771168e-01 | test_full 2.849370e-01
epoch 0379 | 102.85s | train_full 2.797980e-01 | test_full 2.798997e-01
epoch 0380 | 102.08s | train_full 2.786241e-01 | test_full 2.795450e-01
epoch 0381 | 102.24s | train_full 2.780743e-01 | test_full 2.802473e-01
epoch 0382 | 102.79s | train_full 2.782059e-01 | test_full 2.876422e-01
epoch 0383 | 102.89s | train_full 2.776686e-01 | test_full 2.823783e-01
epoch 0384 | 102.34s | train_full 2.773627e-01 | test_full 2.798425e-01
epoch 0385 | 102.66s | train_full 2.781993e-01 | test_full 2.866759e-01
epoch 0386 | 103.19s | train_full 2.764974e-01 | test_full 2.812138e-01
epoch 0387 | 102.68s | train_full 2.766319e-01 | test_full 2.818450e-01
epoch 0388 | 102.63s | train_full 2.763996e-01 | test_full 2.807535e-01
epoch 0389 | 102.16s | train_full 2.756124e-01 | test_full 2.867433e-01
epoch 0390 | 102.35s | train_full 2.760316e-01 | test_full 2.837924e-01
epoch 0391 | 102.16s | train_full 2.754197e-01 | test_full 2.795335e-01
epoch 0392 | 102.36s | train_full 2.766452e-01 | test_full 2.841833e-01
epoch 0393 | 101.69s | train_full 2.767271e-01 | test_full 2.811155e-01
epoch 0394 | 103.69s | train_full 2.765414e-01 | test_full 2.887678e-01
epoch 0395 | 102.77s | train_full 2.778826e-01 | test_full 2.809430e-01
epoch 0396 | 102.73s | train_full 2.761440e-01 | test_full 2.851620e-01
epoch 0397 | 102.24s | train_full 2.775988e-01 | test_full 2.880909e-01
epoch 0398 | 102.73s | train_full 2.770097e-01 | test_full 2.826854e-01
epoch 0399 | 102.38s | train_full 2.775796e-01 | test_full 2.808985e-01
epoch 0400 | 103.59s | train_full 2.731168e-01 | test_full 2.785723e-01
epoch 0401 | 103.88s | train_full 2.730600e-01 | test_full 2.792012e-01
epoch 0402 | 102.62s | train_full 2.727727e-01 | test_full 2.795004e-01
epoch 0403 | 101.60s | train_full 2.728975e-01 | test_full 2.803989e-01
epoch 0404 | 100.19s | train_full 2.724724e-01 | test_full 2.810051e-01
epoch 0405 | 99.77s | train_full 2.720523e-01 | test_full 2.813145e-01
epoch 0406 | 103.19s | train_full 2.722005e-01 | test_full 2.798509e-01
epoch 0407 | 102.45s | train_full 2.726141e-01 | test_full 2.781981e-01
epoch 0408 | 100.23s | train_full 2.723303e-01 | test_full 2.775801e-01
epoch 0409 | 102.01s | train_full 2.723390e-01 | test_full 2.809870e-01
epoch 0410 | 101.68s | train_full 2.719884e-01 | test_full 2.815008e-01
epoch 0411 | 101.50s | train_full 2.723095e-01 | test_full 2.787889e-01
epoch 0412 | 102.86s | train_full 2.716959e-01 | test_full 2.773595e-01
epoch 0413 | 102.74s | train_full 2.721079e-01 | test_full 2.798387e-01
epoch 0414 | 101.79s | train_full 2.716545e-01 | test_full 2.791156e-01
epoch 0415 | 103.03s | train_full 2.720936e-01 | test_full 2.791214e-01
epoch 0416 | 103.64s | train_full 2.716950e-01 | test_full 2.785300e-01
epoch 0417 | 102.08s | train_full 2.725580e-01 | test_full 2.780237e-01
epoch 0418 | 102.48s | train_full 2.720297e-01 | test_full 2.785524e-01
epoch 0419 | 101.23s | train_full 2.723409e-01 | test_full 2.786066e-01
epoch 0420 | 102.12s | train_full 2.715819e-01 | test_full 2.790475e-01
epoch 0421 | 102.21s | train_full 2.714445e-01 | test_full 2.811784e-01
epoch 0422 | 103.28s | train_full 2.716043e-01 | test_full 2.802637e-01
epoch 0423 | 102.46s | train_full 2.711937e-01 | test_full 2.777443e-01
epoch 0424 | 102.41s | train_full 2.720712e-01 | test_full 2.783308e-01
epoch 0425 | 102.39s | train_full 2.709262e-01 | test_full 2.781691e-01
epoch 0426 | 103.09s | train_full 2.711929e-01 | test_full 2.799502e-01
epoch 0427 | 101.67s | train_full 2.710771e-01 | test_full 2.778458e-01
epoch 0428 | 103.49s | train_full 2.712074e-01 | test_full 2.799047e-01
epoch 0429 | 101.96s | train_full 2.710604e-01 | test_full 2.793953e-01
epoch 0430 | 102.44s | train_full 2.707898e-01 | test_full 2.780423e-01
epoch 0431 | 100.86s | train_full 2.705289e-01 | test_full 2.777338e-01
epoch 0432 | 102.87s | train_full 2.707301e-01 | test_full 2.786793e-01
epoch 0433 | 101.59s | train_full 2.711251e-01 | test_full 2.806028e-01
epoch 0434 | 103.34s | train_full 2.714225e-01 | test_full 2.773175e-01
epoch 0435 | 102.00s | train_full 2.708178e-01 | test_full 2.776020e-01
epoch 0436 | 103.95s | train_full 2.700397e-01 | test_full 2.777130e-01
epoch 0437 | 102.70s | train_full 2.705921e-01 | test_full 2.776871e-01
epoch 0438 | 103.41s | train_full 2.705295e-01 | test_full 2.802695e-01
epoch 0439 | 102.82s | train_full 2.704508e-01 | test_full 2.812456e-01
epoch 0440 | 101.92s | train_full 2.712375e-01 | test_full 2.798782e-01
epoch 0441 | 102.46s | train_full 2.707372e-01 | test_full 2.782456e-01
epoch 0442 | 102.44s | train_full 2.703835e-01 | test_full 2.787450e-01
epoch 0443 | 102.62s | train_full 2.702684e-01 | test_full 2.773136e-01
epoch 0444 | 101.34s | train_full 2.708065e-01 | test_full 2.787946e-01
epoch 0445 | 101.35s | train_full 2.706010e-01 | test_full 2.777096e-01
epoch 0446 | 100.82s | train_full 2.710781e-01 | test_full 2.770682e-01
epoch 0447 | 102.00s | train_full 2.707518e-01 | test_full 2.787037e-01
epoch 0448 | 101.63s | train_full 2.707324e-01 | test_full 2.785780e-01
epoch 0449 | 102.65s | train_full 2.704208e-01 | test_full 2.775602e-01
epoch 0450 | 104.08s | train_full 2.698789e-01 | test_full 2.800180e-01
epoch 0451 | 103.93s | train_full 2.702296e-01 | test_full 2.808245e-01
epoch 0452 | 102.18s | train_full 2.699283e-01 | test_full 2.782249e-01
epoch 0453 | 102.31s | train_full 2.697284e-01 | test_full 2.777777e-01
epoch 0454 | 108.96s | train_full 2.710213e-01 | test_full 2.781171e-01
epoch 0455 | 112.22s | train_full 2.702795e-01 | test_full 2.799358e-01
epoch 0456 | 111.95s | train_full 2.705147e-01 | test_full 2.811846e-01
epoch 0457 | 110.69s | train_full 2.699761e-01 | test_full 2.789555e-01
epoch 0458 | 110.17s | train_full 2.695140e-01 | test_full 2.782355e-01
epoch 0459 | 111.43s | train_full 2.697261e-01 | test_full 2.771133e-01
epoch 0460 | 111.61s | train_full 2.696398e-01 | test_full 2.780805e-01
epoch 0461 | 111.42s | train_full 2.699729e-01 | test_full 2.788838e-01
epoch 0462 | 111.09s | train_full 2.694060e-01 | test_full 2.773421e-01
epoch 0463 | 111.10s | train_full 2.695895e-01 | test_full 2.787288e-01
epoch 0464 | 111.23s | train_full 2.700671e-01 | test_full 2.774165e-01
epoch 0465 | 110.60s | train_full 2.700903e-01 | test_full 2.773987e-01
epoch 0466 | 110.31s | train_full 2.697478e-01 | test_full 2.776519e-01
epoch 0467 | 110.77s | train_full 2.698159e-01 | test_full 2.805878e-01
epoch 0468 | 110.99s | train_full 2.689427e-01 | test_full 2.780695e-01
epoch 0469 | 111.45s | train_full 2.698986e-01 | test_full 2.769379e-01
epoch 0470 | 110.57s | train_full 2.692912e-01 | test_full 2.773895e-01
epoch 0471 | 110.51s | train_full 2.692219e-01 | test_full 2.773768e-01
epoch 0472 | 111.80s | train_full 2.689258e-01 | test_full 2.789349e-01
epoch 0473 | 111.53s | train_full 2.698894e-01 | test_full 2.765886e-01
epoch 0474 | 111.34s | train_full 2.691439e-01 | test_full 2.787234e-01
epoch 0475 | 110.74s | train_full 2.691997e-01 | test_full 2.785788e-01
epoch 0476 | 111.27s | train_full 2.698815e-01 | test_full 2.765193e-01
epoch 0477 | 110.79s | train_full 2.693262e-01 | test_full 2.802854e-01
epoch 0478 | 111.67s | train_full 2.694324e-01 | test_full 2.788322e-01
epoch 0479 | 111.20s | train_full 2.694531e-01 | test_full 2.774856e-01
epoch 0480 | 111.38s | train_full 2.694197e-01 | test_full 2.759705e-01
epoch 0481 | 110.89s | train_full 2.690811e-01 | test_full 2.765767e-01
epoch 0482 | 110.13s | train_full 2.687872e-01 | test_full 2.756257e-01
epoch 0483 | 110.70s | train_full 2.695910e-01 | test_full 2.768560e-01
epoch 0484 | 110.92s | train_full 2.692616e-01 | test_full 2.793875e-01
epoch 0485 | 110.51s | train_full 2.695014e-01 | test_full 2.850817e-01
epoch 0486 | 110.08s | train_full 2.703502e-01 | test_full 2.782944e-01
epoch 0487 | 110.74s | train_full 2.684480e-01 | test_full 2.768410e-01
epoch 0488 | 110.81s | train_full 2.688415e-01 | test_full 2.765507e-01
epoch 0489 | 111.97s | train_full 2.681139e-01 | test_full 2.763071e-01
epoch 0490 | 110.73s | train_full 2.690483e-01 | test_full 2.764478e-01
epoch 0491 | 110.67s | train_full 2.690902e-01 | test_full 2.766884e-01
epoch 0492 | 110.19s | train_full 2.684689e-01 | test_full 2.759091e-01
epoch 0493 | 110.59s | train_full 2.683575e-01 | test_full 2.756402e-01
epoch 0494 | 110.96s | train_full 2.683135e-01 | test_full 2.778290e-01
epoch 0495 | 111.46s | train_full 2.687800e-01 | test_full 2.770227e-01
epoch 0496 | 111.03s | train_full 2.686555e-01 | test_full 2.779961e-01
epoch 0497 | 110.87s | train_full 2.690623e-01 | test_full 2.785022e-01
epoch 0498 | 111.02s | train_full 2.690463e-01 | test_full 2.785607e-01
epoch 0499 | 110.64s | train_full 2.690357e-01 | test_full 2.759125e-01
