epoch,seconds,train_horizon,train_loss,train_pred_mse,train_full_rel_l2,val_full_rel_l2,val_pred_mse,lr,params
236,156.382608,40,2.00910604e-03,3.11726859e-04,1.69213998e-02,,,1.25000000e-05,948353
237,155.351028,40,2.00613417e-03,3.10736984e-04,1.69019819e-02,,,1.25000000e-05,948353
238,154.917894,40,2.01131545e-03,3.12618360e-04,1.69537444e-02,,,1.25000000e-05,948353
239,153.111458,40,2.04651771e-03,3.19550109e-04,1.71191299e-02,,,1.25000000e-05,948353
240,157.405554,40,2.34814300e-03,3.89252337e-04,1.82824009e-02,,,1.25000000e-05,948353
241,158.424899,40,2.10919015e-03,3.44500822e-04,1.75646239e-02,,,1.25000000e-05,948353
242,154.068280,40,1.85208079e-03,2.92767710e-04,1.62323510e-02,,,1.25000000e-05,948353
243,153.391907,40,1.94629245e-03,3.10806862e-04,1.67193130e-02,,,1.25000000e-05,948353
244,154.628206,40,1.88860857e-03,2.90804763e-04,1.63319785e-02,,,1.25000000e-05,948353
245,159.218352,40,1.95037377e-03,2.98924385e-04,1.65652492e-02,,,1.25000000e-05,948353
246,158.375595,40,1.98589286e-03,3.04836864e-04,1.67350761e-02,,,1.25000000e-05,948353
247,154.043885,40,2.00362987e-03,3.08729784e-04,1.68392939e-02,,,1.25000000e-05,948353
248,157.273427,40,2.01275032e-03,3.10882747e-04,1.68973634e-02,,,1.25000000e-05,948353
249,155.967514,40,2.01617544e-03,3.12212900e-04,1.69355069e-02,,,1.25000000e-05,948353
250,154.941422,40,2.01573483e-03,3.12677161e-04,1.69446147e-02,,,1.25000000e-05,948353
251,155.727020,40,2.04448238e-03,3.16702539e-04,1.70567115e-02,,,1.25000000e-05,948353
252,156.205284,40,2.03477423e-03,3.15817555e-04,1.70330522e-02,,,1.25000000e-05,948353
253,153.578086,40,2.02798424e-03,3.16717592e-04,1.70481695e-02,,,1.25000000e-05,948353
254,154.988426,40,2.02002070e-03,3.14315493e-04,1.69863484e-02,,,1.25000000e-05,948353
255,155.901168,40,2.06214290e-03,3.23637349e-04,1.72103887e-02,,,1.25000000e-05,948353
256,155.492009,40,2.58277042e-03,4.37202261e-04,1.92905650e-02,,,1.25000000e-05,948353
257,155.780243,40,2.09108752e-03,3.39654101e-04,1.73954864e-02,,,1.25000000e-05,948353
258,158.810837,40,1.94089373e-03,3.01475969e-04,1.66274271e-02,,,1.25000000e-05,948353
259,154.325650,40,1.97771220e-03,3.05015037e-04,1.67404766e-02,,,1.25000000e-05,948353
260,158.642836,40,2.01740478e-03,3.11410039e-04,1.69125522e-02,,,1.25000000e-05,948353
261,159.624106,40,2.02466714e-03,3.13123443e-04,1.69585398e-02,,,1.25000000e-05,948353
262,160.949500,40,2.02674304e-03,3.14566547e-04,1.69968851e-02,,,1.25000000e-05,948353
263,154.075353,40,2.02882351e-03,3.15238171e-04,1.70187674e-02,,,1.25000000e-05,948353
264,159.360729,40,2.03976631e-03,3.16119442e-04,1.70373475e-02,,,1.25000000e-05,948353
265,153.678804,40,2.02746027e-03,3.14504427e-04,1.70008844e-02,,,1.25000000e-05,948353
266,154.459282,40,2.04210061e-03,3.18151233e-04,1.70887445e-02,,,1.25000000e-05,948353
267,155.098946,40,2.06681838e-03,3.24486246e-04,1.72249030e-02,,,1.25000000e-05,948353
268,156.691676,40,2.00290478e-03,3.12365038e-04,1.69379096e-02,,,1.25000000e-05,948353
269,156.591332,40,2.14300824e-03,3.39507693e-04,1.74918076e-02,,,1.25000000e-05,948353
270,156.627034,40,2.06315485e-03,3.33918411e-04,1.72260471e-02,,,1.25000000e-05,948353
271,154.908888,40,1.66363764e-03,2.51477389e-04,1.52114671e-02,,,1.25000000e-05,948353
272,155.621553,40,1.82407994e-03,2.81620878e-04,1.60505574e-02,,,1.25000000e-05,948353
273,154.769375,40,1.97147290e-03,3.02916263e-04,1.66848756e-02,,,1.25000000e-05,948353
274,153.297464,40,2.00489142e-03,3.07631672e-04,1.68105342e-02,,,1.25000000e-05,948353
